Theta,Phi,Gain_RHCP,Gain_RHCP_Phase,Gain_LHCP,Gain_LHCP_Phase
-180,0,-13.93214941,70.94850467,-0.594163171,124.454863
-179,0,-13.80988912,70.79919994,-0.556518787,124.3912361
-178,0,-13.71532552,70.8541272,-0.516061369,124.3556366
-177,0,-13.64829257,71.09126672,-0.473451611,124.3460322
-176,0,-13.6087501,71.48445807,-0.429604947,124.3597225
-175,0,-13.59688938,72.00465231,-0.385635216,124.3934766
-174,0,-13.61323638,72.6214594,-0.342789095,124.4436977
-173,0,-13.65873136,73.30494517,-0.3023756,124.5065997
-172,0,-13.73476855,74.02761459,-0.265694923,124.5783822
-171,0,-13.8431871,74.7665123,-0.233970406,124.6553919
-170,0,-13.98621231,75.50538432,-0.208286908,124.7342631
-169,0,-14.16635104,76.23688002,-0.189538079,124.8120323
-168,0,-14.38624636,76.96482344,-0.178384405,124.8862244
-167,0,-14.64848967,77.70663729,-0.175223264,124.9549124
-166,0,-14.95537321,78.49604478,-0.18017176,125.0167493
-165,0,-15.30853815,79.38618023,-0.1930627,125.070976
-164,0,-15.70842876,80.45316356,-0.213453773,125.117406
-163,0,-16.15339698,81.79993687,-0.240649691,125.1563874
-162,0,-16.63821366,83.55950525,-0.273736726,125.1887436
-161,0,-17.15166309,85.89524715,-0.311628667,125.2156937
-160,0,-17.67294588,88.99304506,-0.353122678,125.2387528
-159,0,-18.16713078,93.03544308,-0.396962946,125.2596154
-158,0,-18.58150295,98.14467531,-0.441909311,125.2800264
-157,0,-18.84763607,104.2902186,-0.486807413,125.3016443
-156,0,-18.89580702,111.1947733,-0.530656387,125.3259075
-155,0,-18.68182276,118.3267506,-0.572669874,125.3539108
-154,0,-18.21021404,125.0474295,-0.612326203,125.3863043
-153,0,-17.53291142,130.8366898,-0.649404127,125.4232233
-152,0,-16.72462161,135.4282693,-0.684001398,125.4642566
-151,0,-15.85650314,138.7922246,-0.716534719,125.5084578
-150,0,-14.98286424,141.0397011,-0.747721048,125.5543988
-149,0,-14.13979135,142.3345656,-0.778541624,125.600262
-148,0,-13.34902935,142.8411708,-0.810191368,125.6439644
-147,0,-12.62254551,142.7021193,-0.844017186,125.6833039
-146,0,-11.96610272,142.0328324,-0.881449253,125.7161177
-145,0,-11.38165667,140.9235067,-0.92392941,125.7404453
-144,0,-10.86884957,139.4435172,-0.972840561,125.754686
-143,0,-10.42590764,137.646108,-1.029440436,125.7577475
-142,0,-10.0501734,135.5725962,-1.094802417,125.7491799
-141,0,-9.738425033,133.2559054,-1.16976546,125.7292926
-140,0,-9.487078095,130.723468,-1.254894544,125.6992517
-139,0,-9.292327971,127.9995864,-1.350452544,125.6611557
-138,0,-9.150268012,125.1073344,-1.456384119,125.6180835
-137,0,-9.057003109,122.070048,-1.572311866,125.5741104
-136,0,-9.008767376,118.912425,-1.697544849,125.534284
-135,0,-9.002045735,115.6612316,-1.831099376,125.5045511
-134,0,-9.033691843,112.3456102,-1.971731708,125.491627
-133,0,-9.101029044,108.9969937,-2.117982046,125.5027987
-132,0,-9.201917847,105.6486641,-2.268228827,125.5456601
-131,0,-9.334773429,102.3350227,-2.420751829,125.6277783
-130,0,-9.498520116,99.09067419,-2.573802165,125.756304
-129,0,-9.692476056,95.94943666,-2.725676652,125.9375432
-128,0,-9.916168808,92.94338079,-2.874793591,126.17652
-127,0,-10.16908981,90.10196244,-3.019766489,126.4765669
-126,0,-10.45040133,87.45125849,-3.159471911,126.8389832
-125,0,-10.7586137,85.013252,-3.29310741,127.2628001
-124,0,-11.09125444,82.8050582,-3.420235456,127.744685
-123,0,-11.44455597,80.83795063,-3.540809617,128.2790037
-122,0,-11.81319753,79.11605507,-3.65517997,128.8580407
-121,0,-12.1901485,77.63464788,-3.76407596,129.4723635
-120,0,-12.56667265,76.37814369,-3.868566524,130.1112965
-119,0,-12.93255716,75.31809186,-3.969999243,130.7634636
-118,0,-13.27661532,74.41178556,-4.069922096,131.4173528
-117,0,-13.58746545,73.6023157,-4.169992984,132.0618617
-116,0,-13.8545128,72.82089975,-4.271883141,132.6867892
-115,0,-14.06897628,71.991917,-4.377180878,133.2832562
-114,0,-14.22475316,71.04028166,-4.487301769,133.8440443
-113,0,-14.31893939,69.89985454,-4.603410556,134.3638571
-112,0,-14.35192352,68.52099736,-4.726358991,134.839511
-111,0,-14.32709896,66.87547585,-4.856642679,135.2700663
-110,0,-14.2503261,64.95770544,-4.994378858,135.6569056
-109,0,-14.12928957,62.78241895,-5.13930609,136.0037623
-108,0,-13.97285282,60.37974019,-5.290805855,136.3166924
-107,0,-13.79045767,57.78907602,-5.447945053,136.6039792
-106,0,-13.59158169,55.05317515,-5.609537368,136.8759541
-105,0,-13.38525814,52.21330988,-5.774220227,137.1447143
-104,0,-13.17966732,49.30603629,-5.940542929,137.4237249
-103,0,-12.981811,46.36155282,-6.107060468,137.727302
-102,0,-12.797278,43.40339527,-6.272426956,138.0699852
-101,0,-12.63010065,40.44908831,-6.435482552,138.4658287
-100,0,-12.48269395,37.51137692,-6.595328458,138.9276551
-99,0,-12.35586555,34.59972909,-6.751385885,139.4663296
-98,0,-12.24888511,31.72188347,-6.903436497,140.0901182
-97,0,-12.15960526,28.88528362,-7.051643514,140.8041888
-96,0,-12.084631,26.09828185,-7.196553928,141.6103045
-95,0,-12.01953712,23.37101408,-7.339083009,142.5067327
-94,0,-11.95913374,20.71585453,-7.48048251,143.488377
-93,0,-11.89777625,18.14737073,-7.622293835,144.5471076
-92,0,-11.82970951,15.68173263,-7.766287281,145.6722536
-91,0,-11.74942792,13.33559232,-7.914388398,146.8512026
-90,0,-11.65202591,11.12454224,-8.068592838,148.0700539
-89,0,-11.53350969,9.061358934,-8.230871477,149.3142735
-88,0,-11.39104296,7.154316925,-8.403068245,150.5693124
-87,0,-11.22310511,5.405879194,-8.586793572,151.8211633
-86,0,-11.02955046,3.812018226,-8.783316857,153.0568492
-85,0,-10.81156733,2.362301992,-8.993461665,154.264852
-84,0,-10.57154537,1.040724414,-9.217507843,155.4354996
-83,0,-10.31286739,-0.172883827,-9.455105385,156.5613375
-82,0,-10.03964814,-1.301120505,-9.705205908,157.6375081
-81,0,-9.756445363,-2.367230767,-9.966018996,158.6621546
-80,0,-9.467969313,-3.393513863,-10.23500218,159.6368475
-79,0,-9.178813704,-4.400068429,-10.50889437,160.5670093
-78,0,-8.893225786,-5.403934702,-10.78380259,161.46228
-77,0,-8.614926065,-6.418615474,-11.05534939,162.3367381
-76,0,-8.346981248,-7.453909518,-11.31888326,163.2088644
-75,0,-8.091728312,-8.5159725,-11.56974578,164.101137
-74,0,-7.850743895,-9.607524293,-11.80357899,165.0391728
-73,0,-7.624851496,-10.72813893,-12.0166457,166.0503999
-72,0,-7.414158793,-11.87457574,-12.20612895,167.1623449
-71,0,-7.21811827,-13.04113133,-12.37037626,168.4007248
-70,0,-7.035605515,-14.22000917,-12.50906076,169.787616
-69,0,-6.865010794,-15.4017138,-12.62324482,171.3399921
-68,0,-6.704340403,-16.57548142,-12.71534558,173.0688699
-67,0,-6.551324879,-17.72975632,-12.78901529,174.9791895
-66,0,-6.40353135,-18.8527155,-12.8489567,177.0704112
-65,0,-6.258477255,-19.93283243,-12.90069663,179.3376873
-64,0,-6.113742494,-20.95945756,-12.95033961,-178.2266138
-63,0,-5.967076755,-21.92338033,-13.00432,-175.631272
-62,0,-5.816498549,-22.81732784,-13.06916672,-172.8846784
-61,0,-5.660382203,-23.63635237,-13.15129013,-169.9935439
-60,0,-5.497528963,-24.37806415,-13.25679621,-166.9619307
-59,0,-5.32721845,-25.04267952,-13.39132875,-163.7906252
-58,0,-5.149237157,-25.63287398,-13.55993645,-160.4768358
-57,0,-4.963881609,-26.15345375,-13.76695921,-157.0141835
-56,0,-4.771935315,-26.61088151,-14.01592623,-153.3929651
-55,0,-4.574620541,-27.01270967,-14.30945913,-149.6006927
-54,0,-4.373528043,-27.36698268,-14.6491759,-145.6229484
-53,0,-4.170529763,-27.68166898,-15.03559699,-141.444632
-52,0,-3.967680797,-27.96417267,-15.46806423,-137.0517131
-51,0,-3.76711743,-28.22095982,-15.94469628,-132.4336074
-50,0,-3.570957655,-28.45731595,-16.46242106,-127.5862671
-49,0,-3.381209521,-28.67723519,-17.01714247,-122.5159705
-48,0,-3.199691156,-28.88342874,-17.60410765,-117.2436051
-47,0,-3.027964797,-29.07743264,-18.21853051,-111.8089738
-46,0,-2.867285697,-29.25979095,-18.85648279,-106.2744105
-45,0,-2.718565825,-29.43029119,-19.51598165,-100.7269533
-44,0,-2.58235162,-29.58823026,-20.19810014,-95.27870696
-43,0,-2.458814828,-29.73269287,-20.90784447,-90.06594422
-42,0,-2.347755533,-29.86282659,-21.65451818,-85.24879124
-41,0,-2.248616652,-29.97810025,-22.45131371,-81.01462626
-40,0,-2.160509472,-30.07853325,-23.31381793,-77.58918566
-39,0,-2.082249891,-30.1648836,-24.25674354,-75.25946136
-38,0,-2.012405049,-30.23878274,-25.28709271,-74.41036381
-37,0,-1.94934973,-30.30280501,-26.38962222,-75.56597394
-36,0,-1.891331409,-30.36046123,-27.49766952,-79.38284682
-35,0,-1.836542099,-30.41610867,-28.44875826,-86.42671261
-34,0,-1.783194309,-30.47477469,-28.97229374,-96.48024031
-33,0,-1.729597658,-30.54189872,-28.82847415,-107.7730297
-32,0,-1.674232098,-30.62300596,-28.04205313,-117.7109861
-31,0,-1.615813516,-30.72333534,-26.87529359,-124.7719027
-30,0,-1.553347692,-30.84745205,-25.58800394,-128.9262919
-29,0,-1.486169324,-30.99887984,-24.32782049,-130.7911238
-28,0,-1.413963848,-31.17978876,-23.15428415,-131.012492
-27,0,-1.336771102,-31.39076941,-22.08194218,-130.0896464
-26,0,-1.25497112,-31.63071614,-21.10652123,-128.3796032
-25,0,-1.169253528,-31.89682932,-20.2173372,-126.1372619
-24,0,-1.080572868,-32.1847342,-19.40267847,-123.549774
-23,0,-0.990092816,-32.48870217,-18.65201052,-120.7594688
-22,0,-0.89912256,-32.80195141,-17.95676334,-117.8777654
-21,0,-0.80904871,-33.11699936,-17.31046213,-114.9932163
-20,0,-0.721266021,-33.42603874,-16.70853715,-112.1760919
-19,0,-0.637110023,-33.72131173,-16.14797814,-109.4811188
-18,0,-0.557794329,-33.99546205,-15.6269299,-106.9493593
-17,0,-0.484355065,-34.24185056,-15.14429272,-104.6097673
-16,0,-0.417604438,-34.45482587,-14.69936926,-102.4806546
-15,0,-0.358095139,-34.62994573,-14.29158113,-100.5711236
-14,0,-0.306096804,-34.76414794,-13.92026307,-98.88243945
-13,0,-0.261585452,-34.8558703,-13.58453177,-97.40929487
-12,0,-0.224246377,-34.90511866,-13.28321972,-96.14093678
-11,0,-0.193490546,-34.91348068,-13.01486155,-95.06214898
-10,0,-0.168484083,-34.88408126,-12.77771973,-94.15411262
-9,0,-0.148189813,-34.82147447,-12.56983759,-93.39518222
-8,0,-0.131419193,-34.73146743,-12.38910885,-92.76162175
-7,0,-0.116892292,-34.62087377,-12.23335428,-92.22834204
-6,0,-0.103302837,-34.49719901,-12.1003979,-91.76966848
-5,0,-0.089384818,-34.36826686,-11.9881367,-91.36015111
-4,0,-0.073976954,-34.24180305,-11.89459997,-90.97540911
-3,0,-0.05608131,-34.12500122,-11.81799665,-90.59298287
-2,0,-0.034912788,-34.02410125,-11.75675141,-90.19315118
-1,0,-0.009936864,-33.94401356,-11.70953195,-89.75966096
0,0,0.019106221,-33.88802137,-11.67527153,-89.28031362
1,0,0.052191683,-33.85758773,-11.65319026,-88.74735535
2,0,0.089014834,-33.85228427,-11.64281799,-88.15762822
3,0,0.129009405,-33.86984688,-11.64401901,-87.51245412
4,0,0.171378202,-33.90635131,-11.65701651,-86.81724284
5,0,0.215134274,-33.95649051,-11.68241196,-86.08083774
6,0,0.259150382,-34.01392755,-11.72119351,-85.31463441
7,0,0.302214266,-34.07169402,-11.77472707,-84.53152669
8,0,0.343087006,-34.12260351,-11.84472545,-83.74474605
9,0,0.380561659,-34.15965305,-11.93319319,-82.96666306
10,0,0.413519408,-34.17639093,-12.04234749,-82.20761095
11,0,0.440980592,-34.16723557,-12.1745182,-81.47477413
12,0,0.462148321,-34.12773644,-12.33203069,-80.77116218
13,0,0.476442772,-34.05477297,-12.51707496,-80.09466729
14,0,0.483524716,-33.94669059,-12.73156211,-79.4371865
15,0,0.483307371,-33.80337495,-12.9769653,-78.78378467
16,0,0.475956171,-33.62626547,-13.25413691,-78.1118844
17,0,0.46187657,-33.41830876,-13.56308708,-77.39050266
18,0,0.441690509,-33.18385198,-13.90270164,-76.57961955
19,0,0.416202672,-32.92847584,-14.27037166,-75.62987657
20,0,0.386358145,-32.65876818,-14.66150565,-74.48298013
21,0,0.353193473,-32.38204138,-15.06890809,-73.07344421
22,0,0.317783485,-32.1060011,-15.48205099,-71.33262784
23,0,0.281186433,-31.83837874,-15.88636067,-69.19628995
24,0,0.244390078,-31.58654571,-16.26281269,-66.61676769
25,0,0.208261221,-31.35713266,-16.58834766,-63.57976326
26,0,0.173500983,-31.15567991,-16.8377516,-60.12293688
27,0,0.140607777,-30.98634603,-16.98738991,-56.34936492
28,0,0.109849549,-30.85169888,-17.02028585,-52.42622344
29,0,0.081246455,-30.75260755,-16.93078421,-48.56250372
30,0,0.054564749,-30.68824459,-16.72653009,-44.97044203
31,0,0.029322243,-30.65619823,-16.42664242,-41.82622096
32,0,0.004805248,-30.65268337,-16.05708051,-39.24595847
33,0,-0.0199036,-30.6728314,-15.64545959,-37.28257666
34,0,-0.045887765,-30.7110325,-15.2171528,-35.93794952
35,0,-0.074351156,-30.76130124,-14.79327184,-35.18073755
36,0,-0.106566572,-30.81763679,-14.39017357,-34.96274125
37,0,-0.143820723,-30.87435266,-14.01984365,-35.23075174
38,0,-0.187358475,-30.92635678,-13.69062204,-35.93376728
39,0,-0.238328895,-30.96936891,-13.40795537,-37.0266409
40,0,-0.297735434,-31.00006929,-13.17503729,-38.47137211
41,0,-0.366392195,-31.0161775,-12.99330068,-40.23699187
42,0,-0.444887812,-31.01646483,-12.86277373,-42.2986657
43,0,-0.53355806,-31.00070596,-12.78232933,-44.63638227
44,0,-0.632467951,-30.9695772,-12.74986082,-47.233426
45,0,-0.741403841,-30.92450901,-12.76241544,-50.07473829
46,0,-0.859875903,-30.86750085,-12.81631383,-53.14523466
47,0,-0.987131226,-30.80090674,-12.90728037,-56.42814715
48,0,-1.122177717,-30.72720093,-13.03060362,-59.90349085
49,0,-1.26381882,-30.64873441,-13.18133882,-63.5467953
50,0,-1.410698831,-30.56749533,-13.35455186,-67.32827641
51,0,-1.561358112,-30.48488857,-13.54558949,-71.21263151
52,0,-1.714296894,-30.40155179,-13.75034414,-75.15959762
53,0,-1.868045501,-30.31722603,-13.9654698,-79.12531437
54,0,-2.021237947,-30.23069787,-14.18850267,-83.06439388
55,0,-2.172684894,-30.13982667,-14.41785058,-86.93246025
56,0,-2.321441352,-30.04166362,-14.65263683,-90.68883067
57,0,-2.466864193,-29.93266082,-14.8924117,-94.29900396
58,0,-2.608654874,-29.80895864,-15.13676943,-97.7367011
59,0,-2.746883683,-29.66672969,-15.38492393,-100.9853288
60,0,-2.881993307,-29.5025505,-15.6353006,-104.0388578
61,0,-3.014781308,-29.31376843,-15.88519648,-106.9021731
62,0,-3.146362942,-29.09883155,-16.13055234,-109.5909464
63,0,-3.278117335,-28.85755469,-16.36586947,-112.1310061
64,0,-3.411621067,-28.59130208,-16.58429436,-114.557077
65,0,-3.548573641,-28.30307673,-16.77788247,-116.9106908
66,0,-3.690719167,-27.99751482,-16.93803827,-119.2370843
67,0,-3.839767918,-27.68079031,-17.05611036,-121.5810692
68,0,-3.997320632,-27.36043899,-17.12410031,-123.982168
69,0,-4.164797507,-27.04511209,-17.13542247,-126.4697046
70,0,-4.343373245,-26.74426879,-17.08563178,-129.0588413
71,0,-4.533919113,-26.46781394,-16.97301944,-131.7485864
72,0,-4.736953109,-26.22568463,-16.79897096,-134.5224259
73,0,-4.952599756,-26.02738689,-16.5680001,-137.351548
74,0,-5.180561907,-25.88148392,-16.28742415,-140.1998716
75,0,-5.420107932,-25.79504037,-15.96672224,-143.0296245
76,0,-5.670078679,-25.77303449,-15.61669053,-145.8062186
77,0,-5.928919245,-25.81776243,-15.24854543,-148.5015953
78,0,-6.194740424,-25.92827495,-14.87311433,-151.0958031
79,0,-6.465413355,-26.09990506,-14.50020536,-153.5770549
80,0,-6.738697867,-26.32396171,-14.13818858,-155.9407596
81,0,-7.01240045,-26.58767202,-13.79377346,-158.1880401
82,0,-7.284552048,-26.87444804,-13.47194062,-160.3241335
83,0,-7.553590222,-27.16452728,-13.17597996,-162.3569148
84,0,-7.818526361,-27.43598898,-12.90759258,-164.2956514
85,0,-8.079078114,-27.66608915,-12.66702672,-166.1500103
86,0,-8.3357511,-27.83279792,-12.45322964,-167.9292886
87,0,-8.589861692,-27.91638206,-12.26400857,-169.641828
88,0,-8.843502477,-27.90086447,-12.09620097,-171.2945734
89,0,-9.099461028,-27.77521622,-11.94585906,-172.8927556
90,0,-9.361108572,-27.53418754,-11.80845449,-174.4396905
91,0,-9.632276591,-27.17874747,-11.67910785,-175.9367065
92,0,-9.917136638,-26.71616193,-11.55284273,-177.3832214
93,0,-10.22009308,-26.15978512,-11.42485814,-178.7769866
94,0,-10.54569183,-25.52866388,-11.29080532,179.8854934
95,0,-10.89854199,-24.84706107,-11.14704865,178.6083843
96,0,-11.28324241,-24.14399584,-10.99088657,177.395838
97,0,-11.70430149,-23.45287989,-10.82070896,176.2512761
98,0,-12.16603567,-22.81130242,-10.6360731,175.1767346
99,0,-12.67242915,-22.26098079,-10.43769008,174.172356
100,0,-13.22693402,-21.84784279,-10.22732496,173.2360894
101,0,-13.83218553,-21.62212906,-10.0076249,172.3636207
102,0,-14.48960438,-21.63828082,-9.781896781,171.5485148
103,0,-15.19885964,-21.95418619,-9.55385894,170.7825156
104,0,-15.95718302,-22.62907684,-9.327390192,170.0559406
105,0,-16.75857603,-23.71901422,-9.106294776,169.3581026
106,0,-17.59306172,-25.26861266,-8.894095693,168.677709
107,0,-18.44632484,-27.29778953,-8.693862833,168.0032102
108,0,-19.30032575,-29.78360218,-8.508077244,167.3230889
109,0,-20.13559935,-32.64031798,-8.33852961,166.6261001
110,0,-20.93562737,-35.70523768,-8.186249431,165.9014839
111,0,-21.69264601,-38.74007533,-8.051461462,165.1391805
112,0,-22.41293357,-41.45269504,-7.933567216,164.3300745
113,0,-23.1192616,-43.53102282,-7.831151372,163.4662945
114,0,-23.84963882,-44.66874001,-7.742015281,162.5415817
115,0,-24.65366117,-44.56079038,-7.663241868,161.5517287
116,0,-25.58846671,-42.85238706,-7.591297458,160.4950639
117,0,-26.71389528,-39.02239151,-7.522175683,159.3729391
118,0,-28.0782065,-32.15924003,-7.451586007,158.1901434
119,0,-29.65870092,-20.58681948,-7.375184035,156.9551538
120,0,-31.15271635,-1.751844476,-7.288833129,155.6801207
121,0,-31.64977051,24.88712521,-7.188877944,154.3805086
122,0,-30.40199087,51.97409719,-7.072402913,153.0743546
123,0,-28.1520921,72.10139868,-6.937445004,151.7811784
124,0,-25.81995048,85.77775658,-6.783132745,150.5206512
125,0,-23.71975957,95.57093103,-6.60973281,149.3111925
126,0,-21.88741106,103.1721153,-6.418599647,148.1686883
127,0,-20.29208355,109.4892394,-6.212038757,147.1055006
128,0,-18.89625191,115.0059486,-5.993106226,146.1298771
129,0,-17.66853001,119.9883931,-5.765373136,145.2457907
130,0,-16.58488951,124.5885967,-5.532683031,144.4531625
131,0,-15.62743745,128.8965548,-5.298925209,143.7483723
132,0,-14.78296855,132.9675276,-5.067838834,143.1249395
133,0,-14.04175987,136.8369128,-4.842855051,142.5742657
134,0,-13.3966489,140.5285918,-4.626978065,142.0863503
135,0,-12.84234669,144.0596851,-4.422702086,141.6504266
136,0,-12.37493056,147.4432469,-4.231959061,141.2554886
137,0,-11.9914711,150.6897391,-4.056091708,140.8907059
138,0,-11.68975938,153.8077592,-3.895847002,140.5457381
139,0,-11.46810904,156.8042999,-3.751386393,140.2109672
140,0,-11.3252149,159.6846974,-3.622310386,139.8776695
141,0,-11.26005435,162.4523592,-3.507696317,139.5381492
142,0,-11.271822,165.1083103,-3.406149154,139.1858458
143,0,-11.35989076,167.6505715,-3.315865711,138.8154289
144,0,-11.52379453,170.0733537,-3.234712776,138.4228801
145,0,-11.76322893,172.3660374,-3.160319175,138.0055609
146,0,-12.07806628,174.5118815,-3.090180771,137.5622545
147,0,-12.46837928,176.4863831,-3.021775821,137.0931706
148,0,-12.93446244,178.2551749,-2.952686282,136.599896
149,0,-13.47683002,179.7712997,-2.880718697,136.0852793
150,0,-14.09614898,-179.0283612,-2.804016829,135.5532451
151,0,-14.7930276,-178.2278,-2.721157441,135.0085375
152,0,-15.56751161,-177.9380638,-2.631221118,134.4564104
153,0,-16.41801626,-178.3050831,-2.533831684,133.9022865
154,0,-17.33921476,-179.5185876,-2.429160631,133.3514164
155,0,-18.318107,178.1808346,-2.317896464,132.8085713
156,0,-19.32727571,174.5056728,-2.201182376,132.2777962
157,0,-20.3150066,169.1584132,-2.080528648,131.7622451
158,0,-21.19572168,161.9391434,-1.957707999,131.2641056
159,0,-21.85339982,152.9455714,-1.834642809,130.7846104
160,0,-22.17706371,142.7668089,-1.713292565,130.3241244
161,0,-22.12216135,132.4075112,-1.595548571,129.882288
162,0,-21.74146686,122.849776,-1.483141128,129.4581974
163,0,-21.14784336,114.640999,-1.377562568,129.0506023
164,0,-20.45338776,107.8570147,-1.280007864,128.6581047
165,0,-19.7376141,102.3065411,-1.191333304,128.2793448
166,0,-19.04620013,97.72263103,-1.112032883,127.9131669
167,0,-18.40099585,93.8605576,-1.042231586,127.5587557
168,0,-17.80975094,90.52905856,-0.981694542,127.2157414
169,0,-17.27272207,87.59145439,-0.92985093,126.8842684
170,0,-16.78661757,84.95693343,-0.885831482,126.5650268
171,0,-16.3468327,82.57020941,-0.848518247,126.2592421
172,0,-15.94867889,80.40213112,-0.81660503,125.9686253
173,0,-15.58802375,78.44175523,-0.788666415,125.6952818
174,0,-15.26157196,76.68980573,-0.763232743,125.441582
175,0,-14.9669177,75.15336263,-0.738867744,125.2100019
176,0,-14.70245302,73.84165958,-0.714244972,125.0029407
177,0,-14.46719565,72.76289648,-0.688218796,124.8225307
178,0,-14.2605886,71.92196843,-0.659885657,124.6704541
179,0,-14.08231374,71.31899274,-0.628631642,124.5477837
180,0,-13.93214941,70.94850467,-0.594163171,124.454863
-180,1,-13.93214941,71.94850467,-0.594163171,123.454863
-179,1,-13.80735374,71.80025973,-0.556882525,123.3955462
-178,1,-13.70915677,71.86393868,-0.516788036,123.3645152
-177,1,-13.63746007,72.11684629,-0.47454162,123.3596939
-176,1,-13.59229857,72.53212987,-0.431062083,123.3783303
-175,1,-13.57394631,73.08010108,-0.3874685,123.4171393
-174,1,-13.58301702,73.72985432,-0.345014236,123.4724724
-173,1,-13.62053733,74.45112693,-0.305015948,123.5404993
-172,1,-13.6879764,75.21632943,-0.268781856,123.617386
-171,1,-13.78722315,76.00266952,-0.237543122,123.6994596
-170,1,-13.9205106,76.79430943,-0.212391625,123.7833505
-169,1,-14.09029135,77.5845328,-0.194226671,123.8661073
-168,1,-14.29906854,78.37794645,-0.183712523,123.9452833
-167,1,-14.54917938,79.1927909,-0.181248021,124.0189934
-166,1,-14.84251213,80.06346089,-0.186949059,124.0859446
-165,1,-15.18011002,81.04331793,-0.2006443,124.1454405
-164,1,-15.56157395,82.20775806,-0.221884225,124.1973617
-163,1,-15.98411788,83.65717822,-0.24996326,124.2421237
-162,1,-16.44106564,85.51875696,-0.283954459,124.280613
-161,1,-16.91954603,87.94448213,-0.322755772,124.314102
-160,1,-17.39727881,91.10024998,-0.365146401,124.3441446
-159,1,-17.83895208,95.13750797,-0.40985113,124.3724551
-158,1,-18.19420171,100.138266,-0.455609815,124.4007743
-157,1,-18.4014283,106.0358884,-0.501248543,124.4307312
-156,1,-18.4019663,112.5475122,-0.545748438,124.4637068
-155,1,-18.16246341,119.1882914,-0.588307818,124.5007111
-154,1,-17.69161039,125.4051801,-0.62839345,124.5422848
-153,1,-17.03676138,130.7571242,-0.665777223,124.5884329
-152,1,-16.26348472,135.0165283,-0.700555408,124.6385998
-151,1,-15.43450675,138.1532211,-0.733148991,124.6916875
-150,1,-14.59873961,140.2585593,-0.764284998,124.7461173
-149,1,-13.78969207,141.4731,-0.794960201,124.7999307
-148,1,-13.0283226,141.9416717,-0.826389861,124.8509202
-147,1,-12.32672288,141.7927064,-0.859945134,124.8967828
-146,1,-11.69115484,141.1320656,-0.897083277,124.9352827
-145,1,-11.12417435,140.0437549,-0.939274887,124.9644174
-144,1,-10.62600398,138.5932416,-0.987932142,124.9825766
-143,1,-10.19538641,136.8313484,-1.044341472,124.9886905
-142,1,-9.830107658,134.7979149,-1.109603396,124.9823619
-141,1,-9.527321493,132.524972,-1.184581588,124.9639813
-140,1,-9.283760301,130.0394102,-1.269862591,124.934821
-139,1,-9.095886496,127.3651873,-1.365727071,124.8971074
-138,1,-8.96001778,124.5251309,-1.472133168,124.8540656
-137,1,-8.872445519,121.5423675,-1.588712187,124.809932
-136,1,-8.829555128,118.4413887,-1.714776717,124.7699262
-135,1,-8.827948811,115.248745,-1.849341058,124.7401738
-134,1,-8.864563848,111.9933596,-1.991153632,124.7275715
-133,1,-8.936773963,108.7064623,-2.138740805,124.7395847
-132,1,-9.042458011,105.4211756,-2.290461149,124.7839766
-131,1,-9.18001998,102.1718153,-2.444568759,124.8684679
-130,1,-9.348347411,98.992999,-2.59928376,125.0003385
-129,1,-9.546701193,95.91866895,-2.752867563,125.1859915
-128,1,-9.774536959,92.98112644,-2.903699962,125.4305074
-127,1,-10.03126547,90.21013893,-3.050354605,125.7372275
-126,1,-10.31596527,87.63212849,-3.191668997,126.1074065
-125,1,-10.62706551,85.26938853,-3.32680483,126.5399768
-124,1,-10.96202116,83.1392223,-3.455294394,127.0314546
-123,1,-11.3170087,81.25286692,-3.577069061,127.5760089
-122,1,-11.68667913,79.61407918,-3.692466563,128.1656941
-121,1,-12.0640171,78.21733418,-3.802215018,128.7908286
-120,1,-12.44036559,77.04574562,-3.907393391,129.4404859
-119,1,-12.80567765,76.06905792,-4.009370066,130.1030547
-118,1,-13.1490379,75.24234364,-4.109723198,130.7668184
-117,1,-13.45944673,74.50625043,-4.210148171,131.4205124
-116,1,-13.72678305,73.78960362,-4.312358534,132.0538235
-115,1,-13.94278167,73.01472986,-4.417987118,132.6578132
-114,1,-14.10182276,72.10504844,-4.52849366,133.225255
-113,1,-14.20136814,70.99357127,-4.64508441,133.7508908
-112,1,-14.24198623,69.6304187,-4.768648019,134.2316143
-111,1,-14.22703098,67.98761873,-4.899710814,134.6665946
-110,1,-14.16211486,66.06025675,-5.0384134,135.0573456
-109,1,-14.05451555,63.86409112,-5.184509514,135.4077467
-108,1,-13.91260282,61.43060245,-5.337387105,135.7240085
-107,1,-13.74531408,58.80084603,-5.496110636,136.014572
-106,1,-13.56167535,56.01942287,-5.659482545,136.2899246
-105,1,-13.37036258,53.12952439,-5.826120654,136.5623151
-104,1,-13.17930969,50.16953256,-5.994547127,136.8453527
-103,1,-12.99537879,47.17123077,-6.16328353,137.1534867
-102,1,-12.82410711,44.15939117,-6.33094593,137.5013755
-101,1,-12.6695378,41.15237018,-6.4963339,137.9031742
-100,1,-12.53413184,38.16333372,-6.658507937,138.3717832
-99,1,-12.41875306,35.20179351,-6.816851053,138.9181191
-98,1,-12.3227167,32.27521715,-6.971111915,139.5504684
-97,1,-12.24389449,29.39054404,-7.121428506,140.2739893
-96,1,-12.17887348,26.5554835,-7.26833255,141.0904056
