Theta,Phi,Gain_RHCP,Gain_RHCP_Phase,Gain_LHCP,Gain_LHCP_Phase
-75,0,-8.466115843,-62.40606913,-14.07228311,95.51145371
-74,0,-8.200701328,-63.58125478,-14.50483578,95.77515938
-73,0,-7.956236064,-64.7583308,-14.92427495,96.10372942
-72,0,-7.732092668,-65.93660556,-15.3256752,96.55413112
-71,0,-7.526926331,-67.11334601,-15.70551411,97.18735225
-70,0,-7.338779821,-68.28401718,-16.06204586,98.06437631
-69,0,-7.165198754,-69.44255725,-16.39549891,99.24200081
-68,0,-7.003356071,-70.58170179,-16.70808797,100.7693505
-67,0,-6.850184419,-71.69336721,-17.00387271,102.6858653
-66,0,-6.70251433,-72.76909495,-17.28851733,105.0212707
-65,0,-6.557214848,-73.80054534,-17.56899856,107.7976809
-64,0,-6.411331903,-74.78001569,-17.8532785,111.0336656
-63,0,-6.262218574,-75.70094361,-18.14991774,114.7499163
-62,0,-6.107650619,-76.55834762,-18.46755948,118.9760797
-61,0,-5.945920584,-77.34915554,-18.81416601,123.7583213
-60,0,-5.775904462,-78.07237915,-19.19582206,129.1670806
-59,0,-5.597096371,-78.72911036,-19.61482289,135.3039616
-58,0,-5.409608913,-79.32233748,-20.06665938,142.3051774
-57,0,-5.214139533,-79.85660478,-20.53553214,150.3355166
-56,0,-5.01190604,-80.33755899,-20.98859772,159.5608882
-55,0,-4.804556958,-80.77143972,-21.3711486,170.0823435
-54,0,-4.594064289,-81.1645728,-21.6088805,-178.1751554
-53,0,-4.382607144,-81.52291879,-21.62587922,-165.5751827
-52,0,-4.1724546,-81.85171502,-21.37781386,-152.7675342
-51,0,-3.965855061,-82.15523282,-20.87815921,-140.4917329
-50,0,-3.764937685,-82.43665537,-20.19194688,-129.306369
-49,0,-3.571629514,-82.69806878,-19.40363195,-119.4580746
-48,0,-3.387589988,-82.9405505,-18.5878922,-110.933839
-47,0,-3.214163035,-83.16433487,-17.79792074,-103.5827874
-46,0,-3.052345797,-83.36903478,-17.06659439,-97.21287403
-45,0,-2.902772497,-83.55389956,-16.41203461,-91.64169284
-44,0,-2.765711734,-83.71809123,-15.84293284,-86.71529114
-43,0,-2.641075651,-83.86096316,-15.36236423,-82.3111551
-42,0,-2.528439635,-83.98232642,-14.9702038,-78.33518387
-41,0,-2.427071527,-84.08268989,-14.66456457,-74.7172633
-40,0,-2.335969486,-84.16345969,-14.44262135,-71.40723689
-39,0,-2.253907673,-84.22708369,-14.30106613,-68.37180911
-38,0,-2.179488728,-84.2771268,-14.23634485,-65.59242193
-37,0,-2.111201639,-84.31826428,-14.24476025,-63.06398158
-36,0,-2.047483087,-84.35618367,-14.32248314,-60.79427517
-35,0,-1.986779838,-84.39739118,-14.46548553,-58.80391274
-34,0,-1.927609339,-84.44892607,-14.66938631,-57.12661968
-33,0,-1.868615528,-84.51799552,-14.9291807,-55.80965754
-32,0,-1.808617024,-84.6115519,-15.23880657,-54.91403726
-31,0,-1.74664543,-84.73584301,-15.59048894,-54.51396262
-30,0,-1.681972244,-84.89597111,-15.9738118,-54.69454885
-29,0,-1.614123845,-85.0954989,-16.37452303,-55.54628389
-28,0,-1.542884899,-85.33613774,-16.77323641,-57.15408505
-27,0,-1.468291206,-85.61754659,-17.14451133,-59.57875251
-26,0,-1.390613386,-85.93725994,-17.45724544,-62.83048629
-25,0,-1.310332905,-86.29075086,-17.67761417,-66.83958856
-24,0,-1.228111768,-86.67162316,-17.77523709,-71.43790516
-23,0,-1.14475705,-87.07191564,-17.73127025,-76.36899155
-22,0,-1.061181238,-87.48249386,-17.54468366,-81.33453032
-21,0,-0.978359394,-87.8934995,-17.23284921,-86.06027959
-20,0,-0.89728427,-88.29482689,-16.82597997,-90.3490435
-19,0,-0.818920809,-88.6765978,-16.35884789,-94.09900038
-18,0,-0.744161775,-89.02961012,-15.86384572,-97.29048595
-17,0,-0.673786509,-89.34574115,-15.36724841,-99.9584873
-16,0,-0.608424929,-89.61829232,-14.88829381,-102.1659537
-15,0,-0.548528817,-89.84226636,-14.43986781,-103.9845979
-14,0,-0.494352181,-90.0145721,-14.02976485,-105.4835853
-13,0,-0.445942003,-90.13415348,-13.66195115,-106.7240312
-12,0,-0.403140084,-90.20204052,-13.33760911,-107.7570462
-11,0,-0.365595983,-90.22131958,-13.05592769,-108.6236715
-10,0,-0.332790252,-90.19702043,-12.8146784,-109.3556888
-9,0,-0.304066435,-90.13591823,-12.61063402,-109.9767579
-8,0,-0.278669616,-90.04625078,-12.43988219,-110.5036215
-7,0,-0.25578884,-89.93735522,-12.29807458,-110.9472739
-6,0,-0.234600492,-89.81923409,-12.18063981,-111.3140721
-5,0,-0.214309874,-89.70206728,-12.08297841,-111.6067955
-4,0,-0.194188581,-89.59569329,-12.00064865,-111.8256646
-3,0,-0.173605998,-89.50908928,-11.9295455,-111.9693137
-2,0,-0.152054032,-89.44988272,-11.86606871,-112.0356958
-1,0,-0.129164961,-89.42392837,-11.80727257,-112.0228765
0,0,-0.104722843,-89.43498125,-11.75098738,-111.9296631
1,0,-0.078669217,-89.48449028,-11.69590257,-111.7560165
2,0,-0.051103789,-89.57152803,-11.64160335,-111.5032083
3,0,-0.022280452,-89.69286168,-11.58855579,-111.1737148
4,0,0.007401338,-89.84315915,-11.53803985,-110.7708684
5,0,0.037410212,-90.01531369,-11.49203435,-110.2983185
6,0,0.067102015,-90.20086213,-11.45306158,-109.7593743
7,0,0.09574469,-90.39046609,-11.42400191,-109.1563073
8,0,0.122548745,-90.57442283,-11.40788903,-108.4896829
9,0,0.146702462,-90.74317376,-11.4076955,-107.7577825
10,0,0.167410316,-90.88778167,-11.4261153,-106.9561542
11,0,0.183932454,-91.00035416,-11.46534689,-106.0773279
12,0,0.195622745,-91.07439665,-11.5268771,-105.1107234
13,0,0.201962814,-91.10508545,-11.61126421,-104.0427995
14,0,0.202589679,-91.08945619,-11.71791919,-102.8575104
15,0,0.197315086,-91.02650744,-11.84488798,-101.5371736
16,0,0.186135283,-90.9172211,-11.98864689,-100.0638829
17,0,0.169230664,-90.76450279,-12.14393815,-98.42160942
18,0,0.146955487,-90.57304557,-12.30369373,-96.59909486
19,0,0.119818532,-90.34912082,-12.4591184,-94.59350176
20,0,0.088456102,-90.10030131,-12.6000181,-92.41451453
21,0,0.05359919,-89.83512336,-12.71544899,-90.08818934
22,0,0.016036819,-89.56269849,-12.79470622,-87.6594376
23,0,-0.023422457,-89.29228884,-12.82856196,-85.19184957
24,0,-0.063989049,-89.03286536,-12.81052848,-82.7639185
25,0,-0.104929321,-88.79267178,-12.73783271,-80.46172477
26,0,-0.145599913,-88.57882017,-12.61182007,-78.36945899
27,0,-0.185478556,-88.39694472,-12.43767447,-76.5601018
28,0,-0.224190729,-88.25093856,-12.22356862,-75.08854331
29,0,-0.261531581,-88.14279376,-11.97952361,-73.98843407
30,0,-0.297482389,-88.07255746,-11.71628244,-73.2727263
31,0,-0.332220745,-88.03840813,-11.44441124,-72.93688165
32,0,-0.366123451,-88.03684565,-11.17371011,-72.96339349
33,0,-0.399761197,-88.06297946,-10.91291046,-73.32647142
34,0,-0.433884317,-88.11089073,-10.66958349,-73.9961604
35,0,-0.469399399,-88.17403883,-10.45017676,-74.94157386
36,0,-0.507337206,-88.24568051,-10.26011119,-76.13320166
37,0,-0.548813076,-88.31927092,-10.10389368,-77.54440288
38,0,-0.594981639,-88.38882019,-9.985219996,-79.15224784
39,0,-0.646988137,-88.44918539,-9.907056173,-80.93787287
40,0,-0.705918866,-88.49628503,-9.871695099,-82.88648548
41,0,-0.772753177,-88.52723044,-9.880788761,-84.98712368
42,0,-0.848319246,-88.54037453,-9.935358594,-87.23223977
43,0,-0.933255385,-88.53528322,-10.03578693,-89.61714943
44,0,-1.027978301,-88.51263756,-10.18179306,-92.13936324
45,0,-1.132659286,-88.4740766,-10.37239814,-94.79779945
46,0,-1.247209111,-88.42199143,-10.60588486,-97.59186627
47,0,-1.371272213,-88.35928115,-10.87975987,-100.5204004
48,0,-1.50423076,-88.28908206,-11.1907299,-103.5804593
49,0,-1.645219152,-88.21448182,-11.53470542,-106.7659914
50,0,-1.793149514,-88.13823203,-11.90684714,-110.0664544
51,0,-1.946748578,-88.06247477,-12.3016698,-113.465514
52,0,-2.104605997,-87.98850055,-12.7132115,-116.9400276
53,0,-2.26523352,-87.91655746,-13.13526507,-120.4595747
54,0,-2.427133554,-87.84573124,-13.56165091,-123.9868139
55,0,-2.588874527,-87.77391491,-13.98649233,-127.4788941
56,0,-2.749169253,-87.69788132,-14.40444221,-130.8900081
57,0,-2.906951476,-87.61346454,-14.81081163,-134.1749718
58,0,-3.061445066,-87.51584491,-15.2015712,-137.2935017
59,0,-3.212220335,-87.39992074,-15.57323094,-140.2146955
60,0,-3.359232575,-87.26073783,-15.92264246,-142.9211562
61,0,-3.502839391,-87.09393969,-16.24679339,-145.4122235
62,0,-3.643795234,-86.89619729,-16.54266544,-147.7058523
63,0,-3.783223674,-86.66557923,-16.80720194,-149.838776
64,0,-3.922569784,-86.40183087,-17.03738612,-151.864707
65,0,-4.063536404,-86.10654178,-17.23038497,-153.8505006
66,0,-4.208008724,-85.78319405,-17.38368637,-155.8704582
67,0,-4.357971675,-85.43709527,-17.49516577,-157.9992525
68,0,-4.515424114,-85.07520918,-17.56306337,-160.304241
69,0,-4.682292998,-84.70590139,-17.58591692,-162.8381043
70,0,-4.860349953,-84.33861867,-17.5625451,-165.6327818
71,0,-5.051131946,-83.98351717,-17.49218168,-168.695588
72,0,-5.255867478,-83.65105027,-17.37480755,-172.0082098
73,0,-5.475409778,-83.35152095,-17.21163198,-175.5289558
74,0,-5.710178985,-83.09459846,-17.0055786,-179.1981094
75,0,-5.960116234,-82.88879692,-16.7615884,177.0544414
76,0,-6.224653757,-82.74091439,-16.48659282,173.3007153
77,0,-6.502706407,-82.65543773,-16.18912037,169.606926
78,0,-6.792691045,-82.63393113,-15.87862365,166.0278536
79,0,-7.092580555,-82.67444477,-15.56468955,162.6038923
80,0,-7.399998202,-82.77100286,-15.25629786,159.3606015
81,0,-7.712355152,-82.91325246,-14.96123986,156.3100832
82,0,-8.027028955,-83.08636954,-14.6857388,153.4533583
83,0,-8.341573916,-83.2713164,-14.43425816,150.7830403
84,0,-8.65394698,-83.44551899,-14.20945537,148.2858476
85,0,-8.96272684,-83.5839788,-14.01223361,145.9447351
86,0,-9.267301909,-83.66076077,-13.84185374,143.7406007
87,0,-9.5680061,-83.65072145,-13.6960829,141.6536225
88,0,-9.866189866,-83.53128275,-13.57137054,139.6643242
89,0,-10.16422571,-83.28403659,-13.46305358,137.7544646
90,0,-10.4654589,-82.89599091,-13.36559864,135.9078199
91,0,-10.77412225,-82.36033233,-13.27289056,134.1108874
92,0,-11.09523658,-81.67666488,-13.17857196,132.353489
93,0,-11.43451657,-80.8507662,-13.07642875,130.6292095
94,0,-11.79829644,-79.89396468,-12.96080323,128.9355748
95,0,-12.19348417,-78.82227615,-12.82700095,127.2738807
96,0,-12.62754881,-77.65544631,-12.67164685,125.6486193
97,0,-13.1085435,-76.41603341,-12.49294307,124.0665289
98,0,-13.64516768,-75.12864184,-12.2907896,122.5353759
99,0,-14.24687565,-73.81938957,-12.06674889,121.0626476
100,0,-14.92404415,-72.51566677,-11.82386113,119.6543558
101,0,-15.68822047,-71.24622265,-11.56634105,118.3141186
102,0,-16.55248595,-70.04160431,-11.29920256,117.042615
103,0,-17.53199239,-68.93496266,-11.02786136,115.8374182
104,0,-18.64476909,-67.96322962,-10.75775822,114.6931459
105,0,-19.91297664,-67.16863896,-10.49403266,113.6018286
106,0,-21.36494518,-66.60046493,-10.24126133,112.5533915
107,0,-23.03869445,-66.31656793,-10.00326285,111.5361689
108,0,-24.98850643,-66.3835268,-9.782962685,110.5374022
109,0,-27.29848956,-66.87171795,-9.582307326,109.543703
110,0,-30.11448894,-67.83346701,-9.402217145,108.5414931
111,0,-33.73429588,-69.21641207,-9.242569406,107.5174459
112,0,-38.95128145,-70.41604871,-9.10220692,106.4589664
113,0,-49.61208506,-64.13868668,-8.978972307,105.3547412
114,0,-48.10190674,83.35395937,-8.869772338,104.1953817
115,0,-39.748145,84.7709186,-8.770680423,102.9741565
116,0,-35.60177768,79.78569744,-8.677087126,101.6877793
117,0,-32.63093638,73.97499016,-8.583907371,100.3371733
118,0,-30.14618276,68.56445999,-8.485847773,98.92809005
119,0,-27.92330724,64.13061568,-8.377727655,97.47143175
120,0,-25.88848552,60.8881339,-8.254833912,95.9831216
121,0,-24.01769888,58.82351679,-8.113275754,94.48341417
122,0,-22.29999125,57.80947357,-7.950295314,92.9956292
123,0,-20.72582912,57.68151019,-7.764488997,91.54441682
124,0,-19.28478312,58.2773147,-7.555905072,90.1537816
125,0,-17.9659553,59.4522674,-7.326003602,88.84516205
126,0,-16.75881747,61.08303474,-7.077489558,87.63585487
127,0,-15.65382618,63.06634996,-6.814051034,86.53798953
128,0,-14.64274184,65.3163911,-6.540045867,85.55813092
129,0,-13.7187204,67.76212681,-6.260180001,84.6974611
130,0,-12.87625711,70.34504458,-5.979212065,83.95240069
131,0,-12.11104415,73.01728944,-5.701705532,83.31549252
132,0,-11.41978582,75.74011971,-5.431837009,82.77637894
133,0,-10.80000047,78.48257489,-5.173259414,82.32274172
134,0,-10.24982839,81.22027727,-4.929012918,81.94112234
135,0,-9.767857073,83.93432008,-4.701474199,81.61758522
136,0,-9.35296957,86.61021897,-4.492334581,81.33822128
137,0,-9.004217484,89.23691761,-4.302599202,81.08951153
138,0,-8.720717445,91.80584377,-4.132601411,80.85858197
139,0,-8.501568118,94.31001209,-3.982028852,80.63338485
140,0,-8.345784106,96.74316764,-3.849959671,80.4028393
141,0,-8.252242937,99.09896107,-3.734908965,80.15695931
142,0,-8.219641498,101.3701451,-3.634886838,79.8869894
143,0,-8.246458551,103.5477825,-3.547470106,79.58555909
144,0,-8.330920095,105.6204611,-3.469889804,79.24685716
145,0,-8.470964063,107.5735154,-3.399135947,78.86681536
146,0,-8.664200157,109.3882722,-3.332079581,78.44328086
147,0,-8.9078592,111.0413483,-3.265609837,77.97614761
148,0,-9.198724466,112.504059,-3.196780865,77.46741223
149,0,-9.533035246,113.7420232,-3.122960473,76.92112181
150,0,-9.90635128,114.7150987,-3.041969677,76.34318977
151,0,-10.31336745,115.3778352,-2.952200952,75.7410731
152,0,-10.74767412,115.680701,-2.852703363,75.1233257
153,0,-11.2014742,115.5724081,-2.743225241,74.49906443
154,0,-11.66529857,115.0036922,-2.624209448,73.87740143
155,0,-12.1278099,113.9328378,-2.496741712,73.26690334
156,0,-12.57584523,112.3329324,-2.362457928,72.67513311
157,0,-12.99489431,110.2001842,-2.223420599,72.10831592
158,0,-13.37019019,107.5616131,-2.081976954,71.5711492
159,0,-13.68843689,104.4793896,-1.94061153,71.06675584
160,0,-13.93990095,101.0488574,-1.80180447,70.59676172
161,0,-14.12026891,97.38872472,-1.667904111,70.16146782
162,0,-14.23156282,93.62499668,-1.541019388,69.76008349
163,0,-14.28168992,89.8732995,-1.422934742,69.39098916
164,0,-14.28276532,86.22509353,-1.315048024,69.05200244
165,0,-14.24882027,82.74122246,-1.218330435,68.74062873
166,0,-14.19361059,79.45289032,-1.133306833,68.45428397
167,0,-14.12900239,76.36770584,-1.060054537,68.1904832
168,0,-14.06407502,73.47781536,-0.998218969,67.94699187
169,0,-14.00484324,70.76784737,-0.94704476,67.7219396
170,0,-13.95441225,68.221458,-0.905421222,67.51389678
171,0,-13.9133921,65.82608491,-0.871941183,67.32191489
172,0,-13.88044736,63.57593969,-0.84497198,67.14553115
173,0,-13.85290303,61.47340233,-0.822736883,66.9847386
174,0,-13.82735382,59.52898853,-0.803404479,66.83992352
175,0,-13.80023402,57.76006331,-0.785182525,66.71177345
176,0,-13.7683085,56.18852928,-0.766411838,66.60116168
177,0,-13.72905143,54.83782247,-0.745654954,66.50901631
178,0,-13.6808925,53.72965739,-0.721773919,66.43618464
179,0,-13.62333113,52.88101815,-0.69399176,66.38330487
180,0,-13.55693878,52.30185449,-0.661933035,66.35069743
-180,1,-13.55693878,53.30185449,-0.661933035,65.35069743
-179,1,-13.48097322,52.98248098,-0.626170069,65.34262083
-178,1,-13.39866978,52.92610136,-0.586651829,65.35424093
-177,1,-13.31335033,53.11867045,-0.544206687,65.38456476
-176,1,-13.22893495,53.54062966,-0.499985939,65.43219396
-175,1,-13.14974835,54.16938951,-0.455392508,65.49539875
-174,1,-13.08030348,54.98201972,-0.411998174,65.57221503
-173,1,-13.02505661,55.95782482,-0.371455106,65.66055422
-172,1,-12.98813134,57.08055996,-0.335407131,65.75831551
-171,1,-12.97301195,58.34012983,-0.305405464,65.86349181
-170,1,-12.9822072,59.73368309,-0.282832626,65.97426306
-169,1,-13.01688501,61.26604363,-0.268837227,66.08907247
-168,1,-13.0764784,62.94939627,-0.26428139,66.20668368
-167,1,-13.15826854,64.80207006,-0.269701819,66.32621796
-166,1,-13.25696771,66.84615679,-0.285285059,66.44717157
-165,1,-13.36435952,69.10361979,-0.310857198,66.56941356
-164,1,-13.46910904,71.59059002,-0.345888142,66.69316433
-163,1,-13.55692341,74.30987181,-0.389510544,66.8189549
-162,1,-13.61128943,77.24245014,-0.440553348,66.94756713
-161,1,-13.61497306,80.33998771,-0.497589718,67.07995516
-160,1,-13.55226057,83.5214417,-0.558998643,67.21714952
-159,1,-13.41155383,86.67697817,-0.62303885,67.3601468
-158,1,-13.1875724,89.68033733,-0.687932685,67.50978979
-157,1,-12.88236321,92.4070758,-0.75195656,67.66664558
-156,1,-12.50473674,94.75293978,-0.8135334,67.83089096
-155,1,-12.0684182,96.64647011,-0.871321601,68.00221582
-154,1,-11.58966874,98.05295616,-0.924294439,68.17975557
-153,1,-11.08513358,98.97070118,-0.971803947,68.36206156
-152,1,-10.57034201,99.42283225,-1.013624002,68.54711527
-151,1,-10.05891379,99.44800789,-1.049968881,68.73238769
-150,1,-9.562308637,99.09225056,-1.081485541,68.91493992
-149,1,-9.089902032,98.40284913,-1.109220181,69.09155669
-148,1,-8.64921101,97.42439197,-1.134561869,69.25890165
-147,1,-8.246158781,96.19656603,-1.159167819,69.41368173
-146,1,-7.88532178,94.75324679,-1.184876083,69.55280937
-145,1,-7.570137767,93.12244934,-1.213611818,69.67355345
-144,1,-7.30307208,91.3268105,-1.247293036,69.77367358
-143,1,-7.085747182,89.38437218,-1.287740928,69.85153543
-142,1,-6.919043066,87.30951886,-1.336598728,69.90620805
-141,1,-6.803176244,85.11398191,-1.395261946,69.93754534
-140,1,-6.737764416,82.80786309,-1.464821672,69.94625445
-139,1,-6.721883267,80.40065262,-1.546021853,69.93395279
-138,1,-6.754121268,77.90222655,-1.639230871,69.9032135
-137,1,-6.832637696,75.32380761,-1.744427413,69.85759619
-136,1,-6.955227986,72.67886565,-1.861200515,69.80165681
-135,1,-7.119398701,69.9839202,-1.988763623,69.74092735
-134,1,-7.322451549,67.25919398,-2.125982479,69.68185381
-133,1,-7.5615719,64.52905383,-2.271416519,69.63167954
-132,1,-7.833912607,61.82217124,-2.42337323,69.59826225
-131,1,-8.136659268,59.17133898,-2.579974437,69.58981629
-130,1,-8.467059787,56.61289503,-2.739232936,69.61457819
-129,1,-8.822400599,54.18572486,-2.899137134,69.68040296
-128,1,-9.199915689,51.92983042,-3.057740616,69.79430965
-127,1,-9.596623436,49.88446068,-3.213252822,69.96200674
-126,1,-10.00910062,48.0857905,-3.364126389,70.18743776
-125,1,-10.43322214,46.56412081,-3.509136313,70.47239366
-124,1,-10.8639174,45.34057954,-3.647445905,70.81623754
-123,1,-11.29501687,44.42337123,-3.778654722,71.21577965
-122,1,-11.71927678,43.80379861,-3.902824292,71.66532526
-121,1,-12.12866447,43.45257811,-4.020478567,72.15689803
-120,1,-12.51494538,43.31732895,-4.132577684,72.68062068
-119,1,-12.8705257,43.32235507,-4.240465622,73.22521651
-118,1,-13.1893891,43.37170425,-4.34579454,73.77858383
-117,1,-13.46787003,43.35581127,-4.450430543,74.32839246
-116,1,-13.70499955,43.1609537,-4.556347175,74.86265679
-115,1,-13.9022759,42.67977287,-4.665513734,75.37025163
-114,1,-14.06291262,41.82080722,-4.779785549,75.84135169
-113,1,-14.190802,40.51552354,-4.900802723,76.26779002
-112,1,-14.2895126,38.7223332,-5.029902835,76.64334184
-111,1,-14.36159811,36.4279254,-5.168051849,76.96394642
-110,1,-14.40837322,33.64655186,-5.315796369,77.22788048
-109,1,-14.43016912,30.41770147,-5.473239354,77.43589238
-108,1,-14.42695353,26.8022481,-5.640040582,77.59129857
-107,1,-14.39910888,22.87700666,-5.815442355,77.70003321
-106,1,-14.34812486,18.7278633,-5.998319947,77.77063209
-105,1,-14.27699361,14.44214404,-6.187255124,77.81412349
-104,1,-14.19019573,10.10132943,-6.380629447,77.84379519
-103,1,-14.09329676,5.775296135,-6.576732355,77.87481034
-102,1,-13.99228309,1.518890411,-6.77387726,77.92365578
-101,1,-13.89281218,-2.628991593,-6.97051772,78.00742615
-100,1,-13.79953186,-6.644215653,-7.16535537,78.14297148
-99,1,-13.71556551,-10.51482302,-7.357432154,78.34596201
