Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
111812500,-0.39251566,-115.13281,-200,45,-200,45,-200,45
111875000,-0.3911646,-115.21075,-200,45,-200,45,-200,45
111937500,-0.3927646,-115.2822,-200,45,-200,45,-200,45
112000000,-0.39500892,-115.35577,-200,45,-200,45,-200,45
112062500,-0.39349338,-115.4201,-200,45,-200,45,-200,45
112125000,-0.39478678,-115.49245,-200,45,-200,45,-200,45
112187500,-0.39614323,-115.56245,-200,45,-200,45,-200,45
112250000,-0.39666188,-115.62015,-200,45,-200,45,-200,45
112312500,-0.3983098,-115.68861,-200,45,-200,45,-200,45
112375000,-0.39926618,-115.7588,-200,45,-200,45,-200,45
112437500,-0.40266508,-115.83347,-200,45,-200,45,-200,45
112500000,-0.40243813,-115.89497,-200,45,-200,45,-200,45
112562500,-0.40292272,-115.96674,-200,45,-200,45,-200,45
112625000,-0.40486702,-116.02041,-200,45,-200,45,-200,45
112687500,-0.40418416,-116.08426,-200,45,-200,45,-200,45
112750000,-0.40338135,-116.15689,-200,45,-200,45,-200,45
112812500,-0.40398994,-116.20911,-200,45,-200,45,-200,45
112875000,-0.40612572,-116.27851,-200,45,-200,45,-200,45
112937500,-0.40433118,-116.35128,-200,45,-200,45,-200,45
113000000,-0.40521502,-116.42924,-200,45,-200,45,-200,45
113062500,-0.40481514,-116.48309,-200,45,-200,45,-200,45
113125000,-0.40614241,-116.56541,-200,45,-200,45,-200,45
113187500,-0.40640199,-116.62566,-200,45,-200,45,-200,45
113250000,-0.40676895,-116.71413,-200,45,-200,45,-200,45
113312500,-0.40526953,-116.77544,-200,45,-200,45,-200,45
113375000,-0.40522572,-116.8591,-200,45,-200,45,-200,45
113437500,-0.40721154,-116.91977,-200,45,-200,45,-200,45
113500000,-0.40889776,-117.00442,-200,45,-200,45,-200,45
113562500,-0.40697402,-117.0795,-200,45,-200,45,-200,45
113625000,-0.40719035,-117.14777,-200,45,-200,45,-200,45
113687500,-0.41172913,-117.2433,-200,45,-200,45,-200,45
113750000,-0.41292161,-117.29216,-200,45,-200,45,-200,45
113812500,-0.4127498,-117.3756,-200,45,-200,45,-200,45
113875000,-0.41423479,-117.44604,-200,45,-200,45,-200,45
113937500,-0.41234362,-117.52716,-200,45,-200,45,-200,45
114000000,-0.41620052,-117.58208,-200,45,-200,45,-200,45
114062500,-0.41565117,-117.65013,-200,45,-200,45,-200,45
114125000,-0.41660148,-117.73017,-200,45,-200,45,-200,45
114187500,-0.41854236,-117.81051,-200,45,-200,45,-200,45
114250000,-0.41777834,-117.88613,-200,45,-200,45,-200,45
