Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
116062500,-0.44704926,-121.96565,-200,45,-200,45,-200,45
116125000,-0.45006084,-122.03864,-200,45,-200,45,-200,45
116187500,-0.45127305,-122.13048,-200,45,-200,45,-200,45
116250000,-0.45109549,-122.1869,-200,45,-200,45,-200,45
116312500,-0.45416284,-122.28207,-200,45,-200,45,-200,45
116375000,-0.45385954,-122.36444,-200,45,-200,45,-200,45
116437500,-0.45599893,-122.4217,-200,45,-200,45,-200,45
116500000,-0.45795095,-122.51234,-200,45,-200,45,-200,45
116562500,-0.45992979,-122.58758,-200,45,-200,45,-200,45
116625000,-0.46056119,-122.67992,-200,45,-200,45,-200,45
116687500,-0.46104142,-122.74557,-200,45,-200,45,-200,45
116750000,-0.46248686,-122.8345,-200,45,-200,45,-200,45
116812500,-0.46485755,-122.91306,-200,45,-200,45,-200,45
116875000,-0.46450248,-122.9872,-200,45,-200,45,-200,45
116937500,-0.46724397,-123.06119,-200,45,-200,45,-200,45
117000000,-0.46779296,-123.13766,-200,45,-200,45,-200,45
117062500,-0.46867502,-123.22629,-200,45,-200,45,-200,45
117125000,-0.47066426,-123.30219,-200,45,-200,45,-200,45
117187500,-0.47200376,-123.38091,-200,45,-200,45,-200,45
117250000,-0.47227103,-123.46292,-200,45,-200,45,-200,45
117312500,-0.47500238,-123.53761,-200,45,-200,45,-200,45
117375000,-0.4745979,-123.61921,-200,45,-200,45,-200,45
117437500,-0.47751012,-123.68907,-200,45,-200,45,-200,45
117500000,-0.47827688,-123.77831,-200,45,-200,45,-200,45
117562500,-0.47789958,-123.8676,-200,45,-200,45,-200,45
117625000,-0.48134726,-123.94216,-200,45,-200,45,-200,45
117687500,-0.47970137,-124.01939,-200,45,-200,45,-200,45
117750000,-0.48445669,-124.10981,-200,45,-200,45,-200,45
117812500,-0.48485649,-124.19597,-200,45,-200,45,-200,45
117875000,-0.48654261,-124.27021,-200,45,-200,45,-200,45
117937500,-0.48904067,-124.35554,-200,45,-200,45,-200,45
118000000,-0.48901173,-124.42673,-200,45,-200,45,-200,45
118062500,-0.49149203,-124.5288,-200,45,-200,45,-200,45
118125000,-0.49354199,-124.59367,-200,45,-200,45,-200,45
118187500,-0.49514464,-124.67553,-200,45,-200,45,-200,45
118250000,-0.49678013,-124.76092,-200,45,-200,45,-200,45
118312500,-0.49885991,-124.84361,-200,45,-200,45,-200,45
118375000,-0.4994328,-124.92154,-200,45,-200,45,-200,45
118437500,-0.50370836,-125.0073,-200,45,-200,45,-200,45
118500000,-0.50152338,-125.09284,-200,45,-200,45,-200,45
118562500,-0.50432658,-125.16154,-200,45,-200,45,-200,45
118625000,-0.50470072,-125.24798,-200,45,-200,45,-200,45
118687500,-0.50844294,-125.33519,-200,45,-200,45,-200,45
118750000,-0.50827068,-125.41283,-200,45,-200,45,-200,45
118812500,-0.50937307,-125.51125,-200,45,-200,45,-200,45
118875000,-0.50983107,-125.5849,-200,45,-200,45,-200,45
118937500,-0.51290125,-125.66819,-200,45,-200,45,-200,45
119000000,-0.51445985,-125.75385,-200,45,-200,45,-200,45
119062500,-0.51365,-125.84653,-200,45,-200,45,-200,45
119125000,-0.51674861,-125.93888,-200,45,-200,45,-200,45
119187500,-0.51989907,-126.02084,-200,45,-200,45,-200,45
119250000,-0.52086067,-126.10265,-200,45,-200,45,-200,45
119312500,-0.52122968,-126.18878,-200,45,-200,45,-200,45
119375000,-0.52389127,-126.27445,-200,45,-200,45,-200,45
119437500,-0.52619541,-126.36019,-200,45,-200,45,-200,45
119500000,-0.52803558,-126.43318,-200,45,-200,45,-200,45
119562500,-0.52857023,-126.52439,-200,45,-200,45,-200,45
119625000,-0.53152764,-126.60413,-200,45,-200,45,-200,45
119687500,-0.5330357,-126.69716,-200,45,-200,45,-200,45
119750000,-0.53407466,-126.78133,-200,45,-200,45,-200,45
119812500,-0.53698605,-126.8684,-200,45,-200,45,-200,45
119875000,-0.53847104,-126.95812,-200,45,-200,45,-200,45
119937500,-0.53908569,-127.05114,-200,45,-200,45,-200,45
120000000,-0.5403657,-127.13438,-200,45,-200,45,-200,45
120062500,-0.54104155,-127.22779,-200,45,-200,45,-200,45
120125000,-0.54336917,-127.3158,-200,45,-200,45,-200,45
120187500,-0.54426885,-127.39811,-200,45,-200,45,-200,45
120250000,-0.54674715,-127.49094,-200,45,-200,45,-200,45
120312500,-0.54600012,-127.59067,-200,45,-200,45,-200,45
120375000,-0.54933995,-127.66525,-200,45,-200,45,-200,45
120437500,-0.55023611,-127.76642,-200,45,-200,45,-200,45
120500000,-0.55270934,-127.86315,-200,45,-200,45,-200,45
120562500,-0.55527848,-127.95339,-200,45,-200,45,-200,45
120625000,-0.55661964,-128.04115,-200,45,-200,45,-200,45
120687500,-0.55993706,-128.14018,-200,45,-200,45,-200,45
120750000,-0.5607478,-128.23686,-200,45,-200,45,-200,45
120812500,-0.5650391,-128.32849,-200,45,-200,45,-200,45
120875000,-0.56798828,-128.42932,-200,45,-200,45,-200,45
120937500,-0.57116461,-128.51448,-200,45,-200,45,-200,45
121000000,-0.57134044,-128.60301,-200,45,-200,45,-200,45
121062500,-0.57377529,-128.69658,-200,45,-200,45,-200,45
121125000,-0.57629216,-128.78738,-200,45,-200,45,-200,45
121187500,-0.57742459,-128.8743,-200,45,-200,45,-200,45
121250000,-0.58027345,-128.96474,-200,45,-200,45,-200,45
121312500,-0.58235645,-129.05219,-200,45,-200,45,-200,45
121375000,-0.584499,-129.1458,-200,45,-200,45,-200,45
121437500,-0.58609951,-129.23756,-200,45,-200,45,-200,45
121500000,-0.58844978,-129.33791,-200,45,-200,45,-200,45
121562500,-0.58872545,-129.42747,-200,45,-200,45,-200,45
121625000,-0.59060234,-129.5278,-200,45,-200,45,-200,45
121687500,-0.59251803,-129.61441,-200,45,-200,45,-200,45
121750000,-0.59617078,-129.72237,-200,45,-200,45,-200,45
121812500,-0.59754813,-129.81416,-200,45,-200,45,-200,45
121875000,-0.59916586,-129.9149,-200,45,-200,45,-200,45
121937500,-0.60120308,-130.0249,-200,45,-200,45,-200,45
122000000,-0.60272855,-130.11862,-200,45,-200,45,-200,45
122062500,-0.60446727,-130.22006,-200,45,-200,45,-200,45
122125000,-0.60885096,-130.31516,-200,45,-200,45,-200,45
122187500,-0.61188573,-130.4218,-200,45,-200,45,-200,45
122250000,-0.61404055,-130.52141,-200,45,-200,45,-200,45
122312500,-0.61451137,-130.62105,-200,45,-200,45,-200,45
122375000,-0.61997229,-130.72566,-200,45,-200,45,-200,45
122437500,-0.62101066,-130.82765,-200,45,-200,45,-200,45
122500000,-0.6235494,-130.92908,-200,45,-200,45,-200,45
122562500,-0.62721545,-131.02632,-200,45,-200,45,-200,45
122625000,-0.62911081,-131.13405,-200,45,-200,45,-200,45
122687500,-0.63178802,-131.25221,-200,45,-200,45,-200,45
122750000,-0.63596243,-131.34431,-200,45,-200,45,-200,45
122812500,-0.63777286,-131.45512,-200,45,-200,45,-200,45
122875000,-0.64076144,-131.55486,-200,45,-200,45,-200,45
122937500,-0.64533949,-131.65434,-200,45,-200,45,-200,45
123000000,-0.64762211,-131.75948,-200,45,-200,45,-200,45
123062500,-0.65142012,-131.86671,-200,45,-200,45,-200,45
123125000,-0.65483534,-131.96558,-200,45,-200,45,-200,45
123187500,-0.65644085,-132.09021,-200,45,-200,45,-200,45
123250000,-0.65983903,-132.17538,-200,45,-200,45,-200,45
123312500,-0.66445827,-132.29518,-200,45,-200,45,-200,45
123375000,-0.66749591,-132.38528,-200,45,-200,45,-200,45
123437500,-0.67034501,-132.5051,-200,45,-200,45,-200,45
123500000,-0.67517787,-132.60876,-200,45,-200,45,-200,45
123562500,-0.67832375,-132.72624,-200,45,-200,45,-200,45
123625000,-0.68130076,-132.83034,-200,45,-200,45,-200,45
123687500,-0.68391597,-132.93871,-200,45,-200,45,-200,45
123750000,-0.68863732,-133.04214,-200,45,-200,45,-200,45
123812500,-0.69204974,-133.16162,-200,45,-200,45,-200,45
123875000,-0.69732201,-133.27213,-200,45,-200,45,-200,45
123937500,-0.70029652,-133.37666,-200,45,-200,45,-200,45
124000000,-0.70435041,-133.48189,-200,45,-200,45,-200,45
124062500,-0.70673686,-133.60216,-200,45,-200,45,-200,45
124125000,-0.71222818,-133.70496,-200,45,-200,45,-200,45
124187500,-0.71721882,-133.80936,-200,45,-200,45,-200,45
124250000,-0.72202319,-133.93573,-200,45,-200,45,-200,45
124312500,-0.72529137,-134.03171,-200,45,-200,45,-200,45
124375000,-0.73137826,-134.15303,-200,45,-200,45,-200,45
124437500,-0.73592812,-134.25899,-200,45,-200,45,-200,45
124500000,-0.73942405,-134.37796,-200,45,-200,45,-200,45
124562500,-0.74534947,-134.47905,-200,45,-200,45,-200,45
124625000,-0.74935085,-134.58534,-200,45,-200,45,-200,45
124687500,-0.75341547,-134.68867,-200,45,-200,45,-200,45
124750000,-0.75856334,-134.81023,-200,45,-200,45,-200,45
124812500,-0.76259673,-134.91451,-200,45,-200,45,-200,45
124875000,-0.76603001,-135.0295,-200,45,-200,45,-200,45
124937500,-0.77233762,-135.14343,-200,45,-200,45,-200,45
125000000,-0.77578491,-135.25038,-200,45,-200,45,-200,45
125062500,-0.77977765,-135.36443,-200,45,-200,45,-200,45
125125000,-0.78339839,-135.48146,-200,45,-200,45,-200,45
125187500,-0.78915823,-135.59068,-200,45,-200,45,-200,45
125250000,-0.79201698,-135.71823,-200,45,-200,45,-200,45
125312500,-0.79808491,-135.8288,-200,45,-200,45,-200,45
125375000,-0.80323029,-135.94815,-200,45,-200,45,-200,45
125437500,-0.80757511,-136.06622,-200,45,-200,45,-200,45
125500000,-0.81407923,-136.18456,-200,45,-200,45,-200,45
125562500,-0.81808132,-136.31558,-200,45,-200,45,-200,45
125625000,-0.82386434,-136.42406,-200,45,-200,45,-200,45
125687500,-0.82781982,-136.54465,-200,45,-200,45,-200,45
125750000,-0.83393407,-136.6666,-200,45,-200,45,-200,45
125812500,-0.83921146,-136.78139,-200,45,-200,45,-200,45
125875000,-0.84381694,-136.89879,-200,45,-200,45,-200,45
125937500,-0.84956932,-137.00999,-200,45,-200,45,-200,45
126000000,-0.8546508,-137.13989,-200,45,-200,45,-200,45
126062500,-0.86075056,-137.25578,-200,45,-200,45,-200,45
126125000,-0.86789072,-137.37114,-200,45,-200,45,-200,45
126187500,-0.87385875,-137.48888,-200,45,-200,45,-200,45
126250000,-0.87762177,-137.61227,-200,45,-200,45,-200,45
126312500,-0.8825438,-137.73302,-200,45,-200,45,-200,45
126375000,-0.88818735,-137.85858,-200,45,-200,45,-200,45
126437500,-0.8936066,-137.97083,-200,45,-200,45,-200,45
126500000,-0.90003908,-138.10385,-200,45,-200,45,-200,45
126562500,-0.90584397,-138.22723,-200,45,-200,45,-200,45
126625000,-0.91177857,-138.34291,-200,45,-200,45,-200,45
126687500,-0.91719061,-138.4725,-200,45,-200,45,-200,45
126750000,-0.92240244,-138.60095,-200,45,-200,45,-200,45
126812500,-0.9282164,-138.72679,-200,45,-200,45,-200,45
126875000,-0.93477672,-138.85239,-200,45,-200,45,-200,45
126937500,-0.941535,-138.97887,-200,45,-200,45,-200,45
127000000,-0.94655138,-139.11293,-200,45,-200,45,-200,45
