Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
103187500,-0.18265046,-106.83636,-200,45,-200,45,-200,45
103250000,-0.18419723,-106.8744,-200,45,-200,45,-200,45
103312500,-0.18484171,-106.95431,-200,45,-200,45,-200,45
103375000,-0.18358107,-107.01433,-200,45,-200,45,-200,45
103437500,-0.18300264,-107.08036,-200,45,-200,45,-200,45
103500000,-0.18569253,-107.14043,-200,45,-200,45,-200,45
103562500,-0.18536299,-107.1957,-200,45,-200,45,-200,45
103625000,-0.18666095,-107.26675,-200,45,-200,45,-200,45
103687500,-0.18584982,-107.31978,-200,45,-200,45,-200,45
103750000,-0.18838651,-107.38336,-200,45,-200,45,-200,45
103812500,-0.18594062,-107.45349,-200,45,-200,45,-200,45
103875000,-0.18841183,-107.50568,-200,45,-200,45,-200,45
103937500,-0.1886221,-107.56618,-200,45,-200,45,-200,45
104000000,-0.1885547,-107.6306,-200,45,-200,45,-200,45
104062500,-0.18965431,-107.68697,-200,45,-200,45,-200,45
104125000,-0.18828072,-107.75023,-200,45,-200,45,-200,45
104187500,-0.18918015,-107.82468,-200,45,-200,45,-200,45
104250000,-0.18936931,-107.87228,-200,45,-200,45,-200,45
104312500,-0.18916243,-107.93371,-200,45,-200,45,-200,45
104375000,-0.18862161,-108.01085,-200,45,-200,45,-200,45
104437500,-0.18978535,-108.07101,-200,45,-200,45,-200,45
104500000,-0.18921812,-108.12756,-200,45,-200,45,-200,45
104562500,-0.19095734,-108.18089,-200,45,-200,45,-200,45
104625000,-0.19054919,-108.25515,-200,45,-200,45,-200,45
104687500,-0.19146694,-108.31497,-200,45,-200,45,-200,45
104750000,-0.1908699,-108.38766,-200,45,-200,45,-200,45
104812500,-0.19317454,-108.44297,-200,45,-200,45,-200,45
104875000,-0.19430029,-108.51205,-200,45,-200,45,-200,45
104937500,-0.19239399,-108.56664,-200,45,-200,45,-200,45
105000000,-0.19413264,-108.63023,-200,45,-200,45,-200,45
105062500,-0.19388622,-108.69031,-200,45,-200,45,-200,45
105125000,-0.19374302,-108.74957,-200,45,-200,45,-200,45
105187500,-0.19428447,-108.81478,-200,45,-200,45,-200,45
105250000,-0.1972242,-108.88936,-200,45,-200,45,-200,45
105312500,-0.1969493,-108.95512,-200,45,-200,45,-200,45
105375000,-0.19566312,-109.01476,-200,45,-200,45,-200,45
105437500,-0.19807711,-109.07177,-200,45,-200,45,-200,45
105500000,-0.19766033,-109.13147,-200,45,-200,45,-200,45
105562500,-0.19755441,-109.19865,-200,45,-200,45,-200,45
105625000,-0.19671711,-109.26093,-200,45,-200,45,-200,45
105687500,-0.19981214,-109.31579,-200,45,-200,45,-200,45
105750000,-0.19810703,-109.38464,-200,45,-200,45,-200,45
105812500,-0.19946662,-109.45531,-200,45,-200,45,-200,45
105875000,-0.19806725,-109.51501,-200,45,-200,45,-200,45
105937500,-0.19917189,-109.58078,-200,45,-200,45,-200,45
106000000,-0.19870371,-109.63229,-200,45,-200,45,-200,45
106062500,-0.20124923,-109.71427,-200,45,-200,45,-200,45
106125000,-0.20022906,-109.77872,-200,45,-200,45,-200,45
106187500,-0.20197149,-109.82848,-200,45,-200,45,-200,45
106250000,-0.20154965,-109.88708,-200,45,-200,45,-200,45
106312500,-0.20398238,-109.95448,-200,45,-200,45,-200,45
106375000,-0.20220581,-110.02273,-200,45,-200,45,-200,45
106437500,-0.20244052,-110.08057,-200,45,-200,45,-200,45
106500000,-0.20069148,-110.14609,-200,45,-200,45,-200,45
106562500,-0.20485783,-110.21925,-200,45,-200,45,-200,45
106625000,-0.20195036,-110.28348,-200,45,-200,45,-200,45
106687500,-0.2036034,-110.36055,-200,45,-200,45,-200,45
106750000,-0.20440897,-110.40234,-200,45,-200,45,-200,45
106812500,-0.20535736,-110.47086,-200,45,-200,45,-200,45
106875000,-0.20801963,-110.54323,-200,45,-200,45,-200,45
106937500,-0.20626508,-110.59927,-200,45,-200,45,-200,45
107000000,-0.2060302,-110.65446,-200,45,-200,45,-200,45
107062500,-0.20834444,-110.7269,-200,45,-200,45,-200,45
107125000,-0.2083486,-110.80206,-200,45,-200,45,-200,45
107187500,-0.20722173,-110.85952,-200,45,-200,45,-200,45
107250000,-0.20868649,-110.9304,-200,45,-200,45,-200,45
107312500,-0.20983647,-110.98156,-200,45,-200,45,-200,45
107375000,-0.21035743,-111.0569,-200,45,-200,45,-200,45
107437500,-0.20934963,-111.10357,-200,45,-200,45,-200,45
107500000,-0.21001302,-111.18492,-200,45,-200,45,-200,45
107562500,-0.21141128,-111.24351,-200,45,-200,45,-200,45
107625000,-0.21278575,-111.31338,-200,45,-200,45,-200,45
107687500,-0.21208009,-111.37254,-200,45,-200,45,-200,45
107750000,-0.21308185,-111.44031,-200,45,-200,45,-200,45
107812500,-0.21332172,-111.50529,-200,45,-200,45,-200,45
107875000,-0.21483175,-111.58038,-200,45,-200,45,-200,45
107937500,-0.21457252,-111.65767,-200,45,-200,45,-200,45
108000000,-0.21670283,-111.70155,-200,45,-200,45,-200,45
108062500,-0.21610247,-111.77402,-200,45,-200,45,-200,45
108125000,-0.21715744,-111.84444,-200,45,-200,45,-200,45
108187500,-0.21718937,-111.89825,-200,45,-200,45,-200,45
108250000,-0.21947734,-111.97383,-200,45,-200,45,-200,45
108312500,-0.21895859,-112.03519,-200,45,-200,45,-200,45
108375000,-0.22031723,-112.10542,-200,45,-200,45,-200,45
108437500,-0.22219431,-112.16428,-200,45,-200,45,-200,45
108500000,-0.21948189,-112.2273,-200,45,-200,45,-200,45
108562500,-0.22131227,-112.29999,-200,45,-200,45,-200,45
108625000,-0.22077169,-112.35292,-200,45,-200,45,-200,45
108687500,-0.22284539,-112.41486,-200,45,-200,45,-200,45
108750000,-0.22195214,-112.4966,-200,45,-200,45,-200,45
108812500,-0.22316833,-112.56081,-200,45,-200,45,-200,45
108875000,-0.22539416,-112.63307,-200,45,-200,45,-200,45
108937500,-0.22480445,-112.68733,-200,45,-200,45,-200,45
109000000,-0.22433679,-112.7618,-200,45,-200,45,-200,45
109062500,-0.22647673,-112.82519,-200,45,-200,45,-200,45
109125000,-0.22502895,-112.88458,-200,45,-200,45,-200,45
109187500,-0.22834648,-112.96337,-200,45,-200,45,-200,45
109250000,-0.22816266,-113.02044,-200,45,-200,45,-200,45
109312500,-0.22880228,-113.08607,-200,45,-200,45,-200,45
109375000,-0.22988658,-113.17008,-200,45,-200,45,-200,45
109437500,-0.23048085,-113.21474,-200,45,-200,45,-200,45
109500000,-0.22905412,-113.28979,-200,45,-200,45,-200,45
109562500,-0.23113516,-113.34711,-200,45,-200,45,-200,45
109625000,-0.23370874,-113.42388,-200,45,-200,45,-200,45
109687500,-0.23254138,-113.48877,-200,45,-200,45,-200,45
109750000,-0.23445295,-113.55733,-200,45,-200,45,-200,45
109812500,-0.23247257,-113.60685,-200,45,-200,45,-200,45
109875000,-0.23539139,-113.68879,-200,45,-200,45,-200,45
109937500,-0.234907,-113.7507,-200,45,-200,45,-200,45
110000000,-0.23644663,-113.80762,-200,45,-200,45,-200,45
110062500,-0.23848832,-113.87463,-200,45,-200,45,-200,45
110125000,-0.23983368,-113.94627,-200,45,-200,45,-200,45
110187500,-0.23743507,-114.00813,-200,45,-200,45,-200,45
110250000,-0.23865569,-114.07523,-200,45,-200,45,-200,45
110312500,-0.2380871,-114.14925,-200,45,-200,45,-200,45
110375000,-0.2404619,-114.20673,-200,45,-200,45,-200,45
110437500,-0.24310927,-114.26453,-200,45,-200,45,-200,45
110500000,-0.2427002,-114.34227,-200,45,-200,45,-200,45
110562500,-0.24437866,-114.40722,-200,45,-200,45,-200,45
110625000,-0.24507739,-114.48495,-200,45,-200,45,-200,45
110687500,-0.24402739,-114.55356,-200,45,-200,45,-200,45
110750000,-0.24721394,-114.60789,-200,45,-200,45,-200,45
110812500,-0.24647434,-114.67307,-200,45,-200,45,-200,45
110875000,-0.24648099,-114.74555,-200,45,-200,45,-200,45
110937500,-0.24699213,-114.79697,-200,45,-200,45,-200,45
111000000,-0.24946882,-114.88086,-200,45,-200,45,-200,45
111062500,-0.24905807,-114.95069,-200,45,-200,45,-200,45
111125000,-0.2504119,-115.00452,-200,45,-200,45,-200,45
111187500,-0.2507813,-115.09091,-200,45,-200,45,-200,45
111250000,-0.25127947,-115.14284,-200,45,-200,45,-200,45
111312500,-0.252471,-115.22099,-200,45,-200,45,-200,45
111375000,-0.25281736,-115.28516,-200,45,-200,45,-200,45
111437500,-0.25271752,-115.35161,-200,45,-200,45,-200,45
111500000,-0.25452504,-115.41497,-200,45,-200,45,-200,45
111562500,-0.25396752,-115.47334,-200,45,-200,45,-200,45
111625000,-0.25807071,-115.55483,-200,45,-200,45,-200,45
111687500,-0.25791577,-115.61941,-200,45,-200,45,-200,45
111750000,-0.25858238,-115.68002,-200,45,-200,45,-200,45
111812500,-0.26007211,-115.74973,-200,45,-200,45,-200,45
111875000,-0.25888523,-115.82394,-200,45,-200,45,-200,45
111937500,-0.26002464,-115.8893,-200,45,-200,45,-200,45
112000000,-0.26188785,-115.9583,-200,45,-200,45,-200,45
112062500,-0.26005116,-116.02345,-200,45,-200,45,-200,45
112125000,-0.26107299,-116.0927,-200,45,-200,45,-200,45
112187500,-0.26221794,-116.16141,-200,45,-200,45,-200,45
112250000,-0.26219946,-116.2162,-200,45,-200,45,-200,45
112312500,-0.26227763,-116.2964,-200,45,-200,45,-200,45
112375000,-0.26381105,-116.36236,-200,45,-200,45,-200,45
112437500,-0.26684442,-116.44564,-200,45,-200,45,-200,45
112500000,-0.2655111,-116.50588,-200,45,-200,45,-200,45
112562500,-0.26713601,-116.58298,-200,45,-200,45,-200,45
112625000,-0.26828083,-116.64131,-200,45,-200,45,-200,45
112687500,-0.26752383,-116.71133,-200,45,-200,45,-200,45
112750000,-0.26874962,-116.78175,-200,45,-200,45,-200,45
112812500,-0.26815337,-116.84623,-200,45,-200,45,-200,45
112875000,-0.26969901,-116.9098,-200,45,-200,45,-200,45
112937500,-0.2701492,-116.99899,-200,45,-200,45,-200,45
113000000,-0.27137715,-117.06884,-200,45,-200,45,-200,45
113062500,-0.27054924,-117.12604,-200,45,-200,45,-200,45
113125000,-0.27318066,-117.2023,-200,45,-200,45,-200,45
113187500,-0.27416945,-117.26423,-200,45,-200,45,-200,45
113250000,-0.27606773,-117.35014,-200,45,-200,45,-200,45
113312500,-0.27276602,-117.40965,-200,45,-200,45,-200,45
113375000,-0.27408129,-117.4888,-200,45,-200,45,-200,45
113437500,-0.2762692,-117.55267,-200,45,-200,45,-200,45
113500000,-0.27679092,-117.62908,-200,45,-200,45,-200,45
113562500,-0.27662989,-117.6992,-200,45,-200,45,-200,45
113625000,-0.27756861,-117.76201,-200,45,-200,45,-200,45
113687500,-0.28060412,-117.85314,-200,45,-200,45,-200,45
113750000,-0.28268945,-117.90578,-200,45,-200,45,-200,45
113812500,-0.28242081,-117.98444,-200,45,-200,45,-200,45
113875000,-0.28301829,-118.04824,-200,45,-200,45,-200,45
113937500,-0.28253824,-118.1236,-200,45,-200,45,-200,45
114000000,-0.2849645,-118.17887,-200,45,-200,45,-200,45
114062500,-0.28571784,-118.2518,-200,45,-200,45,-200,45
114125000,-0.2869305,-118.33146,-200,45,-200,45,-200,45
114187500,-0.28738439,-118.4051,-200,45,-200,45,-200,45
114250000,-0.28568923,-118.48001,-200,45,-200,45,-200,45
114312500,-0.28803378,-118.5556,-200,45,-200,45,-200,45
114375000,-0.28900596,-118.6218,-200,45,-200,45,-200,45
114437500,-0.29039526,-118.6927,-200,45,-200,45,-200,45
114500000,-0.29082865,-118.76801,-200,45,-200,45,-200,45
114562500,-0.29366857,-118.84522,-200,45,-200,45,-200,45
114625000,-0.29244468,-118.91353,-200,45,-200,45,-200,45
114687500,-0.2929869,-118.99757,-200,45,-200,45,-200,45
114750000,-0.29558799,-119.07014,-200,45,-200,45,-200,45
114812500,-0.29687703,-119.13969,-200,45,-200,45,-200,45
114875000,-0.29804477,-119.20765,-200,45,-200,45,-200,45
114937500,-0.29841739,-119.28924,-200,45,-200,45,-200,45
115000000,-0.30013502,-119.36308,-200,45,-200,45,-200,45
115062500,-0.29894337,-119.43941,-200,45,-200,45,-200,45
115125000,-0.30173245,-119.5005,-200,45,-200,45,-200,45
115187500,-0.30237535,-119.56808,-200,45,-200,45,-200,45
115250000,-0.30310875,-119.63667,-200,45,-200,45,-200,45
115312500,-0.30564404,-119.72957,-200,45,-200,45,-200,45
115375000,-0.30529207,-119.80246,-200,45,-200,45,-200,45
115437500,-0.30535173,-119.87867,-200,45,-200,45,-200,45
115500000,-0.30852264,-119.9481,-200,45,-200,45,-200,45
115562500,-0.30855772,-120.02028,-200,45,-200,45,-200,45
115625000,-0.310927,-120.10427,-200,45,-200,45,-200,45
115687500,-0.31174257,-120.17711,-200,45,-200,45,-200,45
115750000,-0.31159794,-120.23524,-200,45,-200,45,-200,45
115812500,-0.31342182,-120.30544,-200,45,-200,45,-200,45
115875000,-0.31530803,-120.39438,-200,45,-200,45,-200,45
115937500,-0.316513,-120.46352,-200,45,-200,45,-200,45
116000000,-0.31717774,-120.5276,-200,45,-200,45,-200,45
116062500,-0.31757182,-120.6049,-200,45,-200,45,-200,45
116125000,-0.31950215,-120.68118,-200,45,-200,45,-200,45
116187500,-0.32152429,-120.7609,-200,45,-200,45,-200,45
116250000,-0.31994793,-120.83155,-200,45,-200,45,-200,45
116312500,-0.32406071,-120.90971,-200,45,-200,45,-200,45
116375000,-0.32412109,-120.99186,-200,45,-200,45,-200,45
116437500,-0.32597271,-121.05594,-200,45,-200,45,-200,45
116500000,-0.32544002,-121.12625,-200,45,-200,45,-200,45
116562500,-0.32759017,-121.20291,-200,45,-200,45,-200,45
116625000,-0.32698908,-121.28792,-200,45,-200,45,-200,45
116687500,-0.32845491,-121.35905,-200,45,-200,45,-200,45
116750000,-0.3295365,-121.44127,-200,45,-200,45,-200,45
116812500,-0.33059278,-121.52449,-200,45,-200,45,-200,45
116875000,-0.33082002,-121.59763,-200,45,-200,45,-200,45
116937500,-0.33202329,-121.6656,-200,45,-200,45,-200,45
117000000,-0.33345708,-121.73883,-200,45,-200,45,-200,45
117062500,-0.33278424,-121.82796,-200,45,-200,45,-200,45
117125000,-0.3356005,-121.90818,-200,45,-200,45,-200,45
117187500,-0.33643541,-121.9771,-200,45,-200,45,-200,45
117250000,-0.33668438,-122.05831,-200,45,-200,45,-200,45
117312500,-0.3397752,-122.13972,-200,45,-200,45,-200,45
117375000,-0.33748981,-122.21252,-200,45,-200,45,-200,45
117437500,-0.3408145,-122.2885,-200,45,-200,45,-200,45
117500000,-0.3419781,-122.38124,-200,45,-200,45,-200,45
117562500,-0.34094375,-122.46089,-200,45,-200,45,-200,45
117625000,-0.34643814,-122.53146,-200,45,-200,45,-200,45
117687500,-0.34353477,-122.60238,-200,45,-200,45,-200,45
117750000,-0.34687451,-122.68955,-200,45,-200,45,-200,45
117812500,-0.34725899,-122.7725,-200,45,-200,45,-200,45
117875000,-0.349246,-122.85799,-200,45,-200,45,-200,45
117937500,-0.35132107,-122.93248,-200,45,-200,45,-200,45
118000000,-0.35198295,-123.0146,-200,45,-200,45,-200,45
118062500,-0.35213321,-123.10738,-200,45,-200,45,-200,45
118125000,-0.35454193,-123.16944,-200,45,-200,45,-200,45
118187500,-0.35484341,-123.25102,-200,45,-200,45,-200,45
118250000,-0.35546517,-123.32493,-200,45,-200,45,-200,45
118312500,-0.35785651,-123.41108,-200,45,-200,45,-200,45
118375000,-0.3583923,-123.48981,-200,45,-200,45,-200,45
118437500,-0.3618618,-123.57435,-200,45,-200,45,-200,45
118500000,-0.36162546,-123.66204,-200,45,-200,45,-200,45
118562500,-0.3636393,-123.73056,-200,45,-200,45,-200,45
118625000,-0.36506972,-123.82915,-200,45,-200,45,-200,45
118687500,-0.36639965,-123.89985,-200,45,-200,45,-200,45
118750000,-0.36683163,-123.98354,-200,45,-200,45,-200,45
118812500,-0.36936733,-124.077,-200,45,-200,45,-200,45
118875000,-0.37013006,-124.15011,-200,45,-200,45,-200,45
118937500,-0.37217155,-124.22572,-200,45,-200,45,-200,45
119000000,-0.3738873,-124.31222,-200,45,-200,45,-200,45
119062500,-0.37231293,-124.40277,-200,45,-200,45,-200,45
119125000,-0.37648258,-124.48777,-200,45,-200,45,-200,45
119187500,-0.37837985,-124.57642,-200,45,-200,45,-200,45
119250000,-0.37890226,-124.65937,-200,45,-200,45,-200,45
119312500,-0.37955624,-124.74581,-200,45,-200,45,-200,45
119375000,-0.38177809,-124.82128,-200,45,-200,45,-200,45
119437500,-0.38322666,-124.92007,-200,45,-200,45,-200,45
119500000,-0.38581017,-124.99752,-200,45,-200,45,-200,45
119562500,-0.38481772,-125.08279,-200,45,-200,45,-200,45
119625000,-0.38800475,-125.16756,-200,45,-200,45,-200,45
119687500,-0.38973394,-125.25708,-200,45,-200,45,-200,45
119750000,-0.39080837,-125.34393,-200,45,-200,45,-200,45
119812500,-0.39363751,-125.4335,-200,45,-200,45,-200,45
119875000,-0.39554411,-125.52077,-200,45,-200,45,-200,45
119937500,-0.39800316,-125.61584,-200,45,-200,45,-200,45
120000000,-0.40089101,-125.70033,-200,45,-200,45,-200,45
120062500,-0.40109017,-125.78114,-200,45,-200,45,-200,45
120125000,-0.40406629,-125.86948,-200,45,-200,45,-200,45
120187500,-0.40587696,-125.95747,-200,45,-200,45,-200,45
120250000,-0.40980113,-126.04292,-200,45,-200,45,-200,45
120312500,-0.40894887,-126.13171,-200,45,-200,45,-200,45
120375000,-0.41180798,-126.21459,-200,45,-200,45,-200,45
120437500,-0.41413966,-126.30857,-200,45,-200,45,-200,45
120500000,-0.41626078,-126.39824,-200,45,-200,45,-200,45
120562500,-0.41872665,-126.47996,-200,45,-200,45,-200,45
120625000,-0.42115006,-126.55812,-200,45,-200,45,-200,45
120687500,-0.42359352,-126.65555,-200,45,-200,45,-200,45
120750000,-0.42425954,-126.74586,-200,45,-200,45,-200,45
120812500,-0.4284429,-126.82977,-200,45,-200,45,-200,45
120875000,-0.43023103,-126.928,-200,45,-200,45,-200,45
120937500,-0.43302673,-127.01357,-200,45,-200,45,-200,45
121000000,-0.43356571,-127.10167,-200,45,-200,45,-200,45
121062500,-0.43562493,-127.19319,-200,45,-200,45,-200,45
121125000,-0.43880391,-127.27194,-200,45,-200,45,-200,45
121187500,-0.44017386,-127.3628,-200,45,-200,45,-200,45
121250000,-0.44349676,-127.45517,-200,45,-200,45,-200,45
121312500,-0.44595408,-127.54128,-200,45,-200,45,-200,45
121375000,-0.44851238,-127.6311,-200,45,-200,45,-200,45
121437500,-0.44981858,-127.71069,-200,45,-200,45,-200,45
121500000,-0.45154279,-127.81169,-200,45,-200,45,-200,45
121562500,-0.45263359,-127.89629,-200,45,-200,45,-200,45
121625000,-0.45555499,-127.99642,-200,45,-200,45,-200,45
121687500,-0.45669186,-128.08366,-200,45,-200,45,-200,45
121750000,-0.4597466,-128.1743,-200,45,-200,45,-200,45
121812500,-0.46221974,-128.26614,-200,45,-200,45,-200,45
121875000,-0.46287706,-128.35609,-200,45,-200,45,-200,45
121937500,-0.46621522,-128.44981,-200,45,-200,45,-200,45
122000000,-0.46713251,-128.54924,-200,45,-200,45,-200,45
122062500,-0.47065794,-128.63803,-200,45,-200,45,-200,45
122125000,-0.47267291,-128.73367,-200,45,-200,45,-200,45
122187500,-0.47550595,-128.83101,-200,45,-200,45,-200,45
122250000,-0.47706336,-128.92337,-200,45,-200,45,-200,45
122312500,-0.47970468,-129.01442,-200,45,-200,45,-200,45
122375000,-0.48467314,-129.11694,-200,45,-200,45,-200,45
122437500,-0.48438561,-129.21721,-200,45,-200,45,-200,45
122500000,-0.48720017,-129.30626,-200,45,-200,45,-200,45
122562500,-0.49097052,-129.39803,-200,45,-200,45,-200,45
122625000,-0.49176046,-129.5014,-200,45,-200,45,-200,45
122687500,-0.49420869,-129.61464,-200,45,-200,45,-200,45
122750000,-0.49783283,-129.70396,-200,45,-200,45,-200,45
122812500,-0.49919039,-129.808,-200,45,-200,45,-200,45
122875000,-0.50337714,-129.9005,-200,45,-200,45,-200,45
122937500,-0.50670624,-129.99525,-200,45,-200,45,-200,45
123000000,-0.51013887,-130.09282,-200,45,-200,45,-200,45
123062500,-0.5120495,-130.20195,-200,45,-200,45,-200,45
123125000,-0.51685208,-130.29112,-200,45,-200,45,-200,45
123187500,-0.51884699,-130.40303,-200,45,-200,45,-200,45
123250000,-0.52287519,-130.49483,-200,45,-200,45,-200,45
123312500,-0.52691519,-130.59911,-200,45,-200,45,-200,45
123375000,-0.53002292,-130.68471,-200,45,-200,45,-200,45
123437500,-0.53275913,-130.79086,-200,45,-200,45,-200,45
123500000,-0.53584146,-130.89249,-200,45,-200,45,-200,45
123562500,-0.53966093,-130.99228,-200,45,-200,45,-200,45
123625000,-0.54272276,-131.0892,-200,45,-200,45,-200,45
123687500,-0.54567808,-131.18886,-200,45,-200,45,-200,45
123750000,-0.55051112,-131.2823,-200,45,-200,45,-200,45
123812500,-0.55248588,-131.39301,-200,45,-200,45,-200,45
123875000,-0.55666381,-131.48912,-200,45,-200,45,-200,45
123937500,-0.55895501,-131.58844,-200,45,-200,45,-200,45
124000000,-0.56260955,-131.68367,-200,45,-200,45,-200,45
124062500,-0.56376368,-131.79535,-200,45,-200,45,-200,45
124125000,-0.56754118,-131.88713,-200,45,-200,45,-200,45
124187500,-0.57148874,-131.99438,-200,45,-200,45,-200,45
124250000,-0.57521302,-132.0983,-200,45,-200,45,-200,45
124312500,-0.57758093,-132.19145,-200,45,-200,45,-200,45
124375000,-0.58117765,-132.31192,-200,45,-200,45,-200,45
124437500,-0.58458269,-132.41551,-200,45,-200,45,-200,45
124500000,-0.58641988,-132.51993,-200,45,-200,45,-200,45
124562500,-0.59039307,-132.62999,-200,45,-200,45,-200,45
124625000,-0.59428805,-132.73598,-200,45,-200,45,-200,45
124687500,-0.59814137,-132.83537,-200,45,-200,45,-200,45
124750000,-0.6007843,-132.95265,-200,45,-200,45,-200,45
124812500,-0.60391825,-133.05621,-200,45,-200,45,-200,45
124875000,-0.60755002,-133.17662,-200,45,-200,45,-200,45
124937500,-0.6127696,-133.28564,-200,45,-200,45,-200,45
125000000,-0.61588317,-133.39131,-200,45,-200,45,-200,45
125062500,-0.61928904,-133.49849,-200,45,-200,45,-200,45
125125000,-0.62338936,-133.60674,-200,45,-200,45,-200,45
125187500,-0.62682211,-133.72119,-200,45,-200,45,-200,45
125250000,-0.6303646,-133.83939,-200,45,-200,45,-200,45
125312500,-0.63479996,-133.95343,-200,45,-200,45,-200,45
125375000,-0.6414364,-134.06329,-200,45,-200,45,-200,45
125437500,-0.64521462,-134.1756,-200,45,-200,45,-200,45
125500000,-0.64995879,-134.28801,-200,45,-200,45,-200,45
125562500,-0.65440357,-134.40797,-200,45,-200,45,-200,45
125625000,-0.6590063,-134.51364,-200,45,-200,45,-200,45
125687500,-0.6619119,-134.62721,-200,45,-200,45,-200,45
125750000,-0.66746509,-134.74553,-200,45,-200,45,-200,45
125812500,-0.67165011,-134.8564,-200,45,-200,45,-200,45
125875000,-0.67672038,-134.96889,-200,45,-200,45,-200,45
125937500,-0.68162072,-135.07365,-200,45,-200,45,-200,45
126000000,-0.68504435,-135.20819,-200,45,-200,45,-200,45
126062500,-0.68999892,-135.32086,-200,45,-200,45,-200,45
126125000,-0.69567025,-135.42989,-200,45,-200,45,-200,45
126187500,-0.7008884,-135.54727,-200,45,-200,45,-200,45
126250000,-0.70445746,-135.6646,-200,45,-200,45,-200,45
126312500,-0.71037048,-135.78578,-200,45,-200,45,-200,45
126375000,-0.71469456,-135.90511,-200,45,-200,45,-200,45
126437500,-0.72010887,-136.01804,-200,45,-200,45,-200,45
126500000,-0.72398913,-136.149,-200,45,-200,45,-200,45
126562500,-0.72974467,-136.26511,-200,45,-200,45,-200,45
126625000,-0.73647833,-136.38023,-200,45,-200,45,-200,45
126687500,-0.7405926,-136.5005,-200,45,-200,45,-200,45
126750000,-0.74474776,-136.62526,-200,45,-200,45,-200,45
126812500,-0.74903846,-136.74731,-200,45,-200,45,-200,45
126875000,-0.75498855,-136.86592,-200,45,-200,45,-200,45
126937500,-0.76110303,-136.98863,-200,45,-200,45,-200,45
127000000,-0.76598829,-137.11673,-200,45,-200,45,-200,45
