Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
103500000,-0.18961139,-106.78532,-200,45,-200,45,-200,45
103562500,-0.1881972,-106.83585,-200,45,-200,45,-200,45
103625000,-0.18871675,-106.91258,-200,45,-200,45,-200,45
103687500,-0.18893439,-106.95887,-200,45,-200,45,-200,45
103750000,-0.19002216,-107.02781,-200,45,-200,45,-200,45
103812500,-0.18969715,-107.09395,-200,45,-200,45,-200,45
103875000,-0.19150247,-107.14881,-200,45,-200,45,-200,45
103937500,-0.19079876,-107.21797,-200,45,-200,45,-200,45
104000000,-0.19160029,-107.27704,-200,45,-200,45,-200,45
104062500,-0.1925578,-107.34442,-200,45,-200,45,-200,45
104125000,-0.19070484,-107.39845,-200,45,-200,45,-200,45
104187500,-0.19197488,-107.47121,-200,45,-200,45,-200,45
104250000,-0.19294579,-107.52783,-200,45,-200,45,-200,45
104312500,-0.19174133,-107.58829,-200,45,-200,45,-200,45
104375000,-0.1931165,-107.66391,-200,45,-200,45,-200,45
104437500,-0.19426543,-107.72428,-200,45,-200,45,-200,45
104500000,-0.19461097,-107.78383,-200,45,-200,45,-200,45
104562500,-0.19476344,-107.83397,-200,45,-200,45,-200,45
104625000,-0.19507046,-107.91573,-200,45,-200,45,-200,45
104687500,-0.19703443,-107.97535,-200,45,-200,45,-200,45
104750000,-0.19552244,-108.04552,-200,45,-200,45,-200,45
104812500,-0.1969761,-108.10194,-200,45,-200,45,-200,45
104875000,-0.19850694,-108.17446,-200,45,-200,45,-200,45
104937500,-0.19729929,-108.22321,-200,45,-200,45,-200,45
105000000,-0.1983007,-108.29545,-200,45,-200,45,-200,45
105062500,-0.19851576,-108.35965,-200,45,-200,45,-200,45
105125000,-0.19966961,-108.41217,-200,45,-200,45,-200,45
105187500,-0.20052136,-108.47852,-200,45,-200,45,-200,45
105250000,-0.20263767,-108.55746,-200,45,-200,45,-200,45
105312500,-0.20272912,-108.61246,-200,45,-200,45,-200,45
105375000,-0.2017343,-108.67603,-200,45,-200,45,-200,45
105437500,-0.20380817,-108.7298,-200,45,-200,45,-200,45
105500000,-0.20472792,-108.79169,-200,45,-200,45,-200,45
105562500,-0.20467676,-108.86294,-200,45,-200,45,-200,45
105625000,-0.20391719,-108.92089,-200,45,-200,45,-200,45
105687500,-0.2050755,-108.9794,-200,45,-200,45,-200,45
105750000,-0.20561439,-109.04446,-200,45,-200,45,-200,45
105812500,-0.20700781,-109.11031,-200,45,-200,45,-200,45
105875000,-0.20550014,-109.17592,-200,45,-200,45,-200,45
105937500,-0.20577353,-109.24256,-200,45,-200,45,-200,45
106000000,-0.2064008,-109.29317,-200,45,-200,45,-200,45
106062500,-0.20832185,-109.36913,-200,45,-200,45,-200,45
106125000,-0.20795254,-109.43271,-200,45,-200,45,-200,45
106187500,-0.20855068,-109.48554,-200,45,-200,45,-200,45
106250000,-0.20891909,-109.54037,-200,45,-200,45,-200,45
106312500,-0.21134861,-109.61189,-200,45,-200,45,-200,45
106375000,-0.20845829,-109.67433,-200,45,-200,45,-200,45
106437500,-0.21039642,-109.73624,-200,45,-200,45,-200,45
106500000,-0.2098688,-109.8064,-200,45,-200,45,-200,45
106562500,-0.21183982,-109.86887,-200,45,-200,45,-200,45
106625000,-0.21094249,-109.93062,-200,45,-200,45,-200,45
106687500,-0.21154347,-110.01099,-200,45,-200,45,-200,45
106750000,-0.21361193,-110.06107,-200,45,-200,45,-200,45
106812500,-0.21477772,-110.13303,-200,45,-200,45,-200,45
106875000,-0.21565534,-110.19917,-200,45,-200,45,-200,45
106937500,-0.21432504,-110.25249,-200,45,-200,45,-200,45
107000000,-0.21424274,-110.30496,-200,45,-200,45,-200,45
107062500,-0.21712571,-110.37751,-200,45,-200,45,-200,45
107125000,-0.21690689,-110.45116,-200,45,-200,45,-200,45
107187500,-0.21614771,-110.50574,-200,45,-200,45,-200,45
107250000,-0.21785948,-110.57624,-200,45,-200,45,-200,45
107312500,-0.21882631,-110.63141,-200,45,-200,45,-200,45
107375000,-0.21866494,-110.70132,-200,45,-200,45,-200,45
107437500,-0.21779156,-110.75245,-200,45,-200,45,-200,45
107500000,-0.21913849,-110.82125,-200,45,-200,45,-200,45
107562500,-0.22063985,-110.88358,-200,45,-200,45,-200,45
107625000,-0.22139385,-110.95271,-200,45,-200,45,-200,45
107687500,-0.21990407,-111.01535,-200,45,-200,45,-200,45
107750000,-0.22210841,-111.08039,-200,45,-200,45,-200,45
107812500,-0.22353476,-111.13749,-200,45,-200,45,-200,45
107875000,-0.22375454,-111.21146,-200,45,-200,45,-200,45
107937500,-0.22317486,-111.29466,-200,45,-200,45,-200,45
108000000,-0.22464086,-111.33707,-200,45,-200,45,-200,45
108062500,-0.22415487,-111.4049,-200,45,-200,45,-200,45
108125000,-0.22625449,-111.47337,-200,45,-200,45,-200,45
108187500,-0.2251668,-111.52937,-200,45,-200,45,-200,45
108250000,-0.2277486,-111.60308,-200,45,-200,45,-200,45
108312500,-0.22508316,-111.66109,-200,45,-200,45,-200,45
108375000,-0.22857396,-111.7364,-200,45,-200,45,-200,45
108437500,-0.22953747,-111.79636,-200,45,-200,45,-200,45
108500000,-0.22762848,-111.86147,-200,45,-200,45,-200,45
108562500,-0.22895661,-111.93551,-200,45,-200,45,-200,45
108625000,-0.22940873,-111.9892,-200,45,-200,45,-200,45
108687500,-0.23038082,-112.04944,-200,45,-200,45,-200,45
108750000,-0.2305671,-112.13581,-200,45,-200,45,-200,45
108812500,-0.23141827,-112.19846,-200,45,-200,45,-200,45
108875000,-0.23374495,-112.26583,-200,45,-200,45,-200,45
108937500,-0.2332103,-112.32561,-200,45,-200,45,-200,45
109000000,-0.23393601,-112.39694,-200,45,-200,45,-200,45
109062500,-0.23621562,-112.45428,-200,45,-200,45,-200,45
109125000,-0.235489,-112.51692,-200,45,-200,45,-200,45
109187500,-0.23636955,-112.58849,-200,45,-200,45,-200,45
109250000,-0.23795882,-112.65135,-200,45,-200,45,-200,45
109312500,-0.23975232,-112.71737,-200,45,-200,45,-200,45
109375000,-0.24025077,-112.79369,-200,45,-200,45,-200,45
109437500,-0.24029951,-112.84821,-200,45,-200,45,-200,45
109500000,-0.24070676,-112.91106,-200,45,-200,45,-200,45
109562500,-0.24240054,-112.97248,-200,45,-200,45,-200,45
109625000,-0.24462086,-113.04789,-200,45,-200,45,-200,45
109687500,-0.24383299,-113.09994,-200,45,-200,45,-200,45
109750000,-0.24549571,-113.16948,-200,45,-200,45,-200,45
109812500,-0.24458092,-113.21764,-200,45,-200,45,-200,45
109875000,-0.24560957,-113.28578,-200,45,-200,45,-200,45
109937500,-0.24495576,-113.35954,-200,45,-200,45,-200,45
110000000,-0.24622911,-113.40509,-200,45,-200,45,-200,45
110062500,-0.24841161,-113.47533,-200,45,-200,45,-200,45
110125000,-0.24718721,-113.54494,-200,45,-200,45,-200,45
110187500,-0.24897361,-113.60378,-200,45,-200,45,-200,45
110250000,-0.24805762,-113.67322,-200,45,-200,45,-200,45
110312500,-0.24678931,-113.73627,-200,45,-200,45,-200,45
110375000,-0.24822108,-113.8041,-200,45,-200,45,-200,45
110437500,-0.24952421,-113.87071,-200,45,-200,45,-200,45
110500000,-0.24990951,-113.94714,-200,45,-200,45,-200,45
110562500,-0.25044057,-114.01817,-200,45,-200,45,-200,45
110625000,-0.25224918,-114.08288,-200,45,-200,45,-200,45
110687500,-0.25134125,-114.16081,-200,45,-200,45,-200,45
110750000,-0.25352046,-114.21118,-200,45,-200,45,-200,45
110812500,-0.25335357,-114.2781,-200,45,-200,45,-200,45
110875000,-0.25207141,-114.35049,-200,45,-200,45,-200,45
110937500,-0.25307369,-114.39896,-200,45,-200,45,-200,45
111000000,-0.25517628,-114.48978,-200,45,-200,45,-200,45
111062500,-0.25561669,-114.5536,-200,45,-200,45,-200,45
111125000,-0.25632259,-114.61681,-200,45,-200,45,-200,45
111187500,-0.25616607,-114.69945,-200,45,-200,45,-200,45
111250000,-0.25689259,-114.7548,-200,45,-200,45,-200,45
111312500,-0.25896746,-114.8338,-200,45,-200,45,-200,45
111375000,-0.25903976,-114.89807,-200,45,-200,45,-200,45
111437500,-0.26044795,-114.96374,-200,45,-200,45,-200,45
111500000,-0.25939628,-115.03268,-200,45,-200,45,-200,45
111562500,-0.2610884,-115.08574,-200,45,-200,45,-200,45
111625000,-0.26226065,-115.16513,-200,45,-200,45,-200,45
111687500,-0.26270321,-115.23627,-200,45,-200,45,-200,45
111750000,-0.26412204,-115.30023,-200,45,-200,45,-200,45
111812500,-0.26566252,-115.3627,-200,45,-200,45,-200,45
111875000,-0.26486656,-115.43694,-200,45,-200,45,-200,45
111937500,-0.2657581,-115.50634,-200,45,-200,45,-200,45
112000000,-0.2683613,-115.58208,-200,45,-200,45,-200,45
112062500,-0.26755738,-115.64436,-200,45,-200,45,-200,45
112125000,-0.26856437,-115.71268,-200,45,-200,45,-200,45
112187500,-0.26724535,-115.77575,-200,45,-200,45,-200,45
112250000,-0.26754013,-115.84042,-200,45,-200,45,-200,45
112312500,-0.26942164,-115.91766,-200,45,-200,45,-200,45
112375000,-0.26871136,-115.97368,-200,45,-200,45,-200,45
112437500,-0.27375358,-116.06261,-200,45,-200,45,-200,45
112500000,-0.27213421,-116.12498,-200,45,-200,45,-200,45
112562500,-0.27253056,-116.20283,-200,45,-200,45,-200,45
112625000,-0.27433181,-116.2598,-200,45,-200,45,-200,45
112687500,-0.27383563,-116.3208,-200,45,-200,45,-200,45
112750000,-0.27413681,-116.40553,-200,45,-200,45,-200,45
112812500,-0.2738139,-116.4616,-200,45,-200,45,-200,45
112875000,-0.27665359,-116.53207,-200,45,-200,45,-200,45
112937500,-0.27560607,-116.61663,-200,45,-200,45,-200,45
113000000,-0.2780872,-116.69276,-200,45,-200,45,-200,45
113062500,-0.2786594,-116.75075,-200,45,-200,45,-200,45
113125000,-0.27918416,-116.82848,-200,45,-200,45,-200,45
113187500,-0.28024894,-116.89211,-200,45,-200,45,-200,45
113250000,-0.28299659,-116.97568,-200,45,-200,45,-200,45
113312500,-0.28274626,-117.03618,-200,45,-200,45,-200,45
113375000,-0.28222921,-117.11377,-200,45,-200,45,-200,45
113437500,-0.28400174,-117.17328,-200,45,-200,45,-200,45
113500000,-0.28622073,-117.25025,-200,45,-200,45,-200,45
113562500,-0.28605163,-117.3272,-200,45,-200,45,-200,45
113625000,-0.28628245,-117.39009,-200,45,-200,45,-200,45
113687500,-0.29039061,-117.47203,-200,45,-200,45,-200,45
113750000,-0.29132843,-117.52268,-200,45,-200,45,-200,45
113812500,-0.29066339,-117.61119,-200,45,-200,45,-200,45
113875000,-0.29275373,-117.66496,-200,45,-200,45,-200,45
113937500,-0.29312053,-117.73895,-200,45,-200,45,-200,45
114000000,-0.29383111,-117.79878,-200,45,-200,45,-200,45
114062500,-0.2959027,-117.86346,-200,45,-200,45,-200,45
114125000,-0.295573,-117.94834,-200,45,-200,45,-200,45
114187500,-0.29669207,-118.01335,-200,45,-200,45,-200,45
114250000,-0.29599169,-118.09254,-200,45,-200,45,-200,45
114312500,-0.29675275,-118.17004,-200,45,-200,45,-200,45
114375000,-0.29895979,-118.22857,-200,45,-200,45,-200,45
114437500,-0.30029485,-118.31206,-200,45,-200,45,-200,45
114500000,-0.30081674,-118.38073,-200,45,-200,45,-200,45
114562500,-0.30189577,-118.46436,-200,45,-200,45,-200,45
114625000,-0.30388686,-118.52478,-200,45,-200,45,-200,45
114687500,-0.30355135,-118.60813,-200,45,-200,45,-200,45
114750000,-0.3056885,-118.68227,-200,45,-200,45,-200,45
114812500,-0.30701175,-118.74544,-200,45,-200,45,-200,45
114875000,-0.31013948,-118.82244,-200,45,-200,45,-200,45
114937500,-0.3096332,-118.89437,-200,45,-200,45,-200,45
115000000,-0.31179085,-118.96916,-200,45,-200,45,-200,45
115062500,-0.31126758,-119.03721,-200,45,-200,45,-200,45
115125000,-0.31295311,-119.10481,-200,45,-200,45,-200,45
115187500,-0.31417638,-119.17995,-200,45,-200,45,-200,45
115250000,-0.31638861,-119.23289,-200,45,-200,45,-200,45
115312500,-0.31640911,-119.32177,-200,45,-200,45,-200,45
115375000,-0.31801775,-119.40099,-200,45,-200,45,-200,45
115437500,-0.31722462,-119.46268,-200,45,-200,45,-200,45
115500000,-0.32029614,-119.53902,-200,45,-200,45,-200,45
115562500,-0.32106158,-119.60712,-200,45,-200,45,-200,45
115625000,-0.3217003,-119.69215,-200,45,-200,45,-200,45
115687500,-0.32279062,-119.76831,-200,45,-200,45,-200,45
115750000,-0.32316884,-119.82546,-200,45,-200,45,-200,45
115812500,-0.32426795,-119.88926,-200,45,-200,45,-200,45
115875000,-0.32441968,-119.98325,-200,45,-200,45,-200,45
115937500,-0.32674292,-120.05538,-200,45,-200,45,-200,45
116000000,-0.32762,-120.11613,-200,45,-200,45,-200,45
116062500,-0.3282589,-120.20051,-200,45,-200,45,-200,45
116125000,-0.32940689,-120.26885,-200,45,-200,45,-200,45
116187500,-0.33244506,-120.34843,-200,45,-200,45,-200,45
116250000,-0.33052641,-120.42194,-200,45,-200,45,-200,45
116312500,-0.33354232,-120.49079,-200,45,-200,45,-200,45
116375000,-0.33415997,-120.58149,-200,45,-200,45,-200,45
116437500,-0.33481428,-120.63779,-200,45,-200,45,-200,45
116500000,-0.33711752,-120.71423,-200,45,-200,45,-200,45
116562500,-0.33710647,-120.78907,-200,45,-200,45,-200,45
116625000,-0.33769664,-120.87815,-200,45,-200,45,-200,45
116687500,-0.33966893,-120.94202,-200,45,-200,45,-200,45
116750000,-0.33938572,-121.02176,-200,45,-200,45,-200,45
116812500,-0.34191909,-121.09946,-200,45,-200,45,-200,45
116875000,-0.34181729,-121.17281,-200,45,-200,45,-200,45
116937500,-0.34393653,-121.23938,-200,45,-200,45,-200,45
117000000,-0.344356,-121.31506,-200,45,-200,45,-200,45
117062500,-0.34545687,-121.40121,-200,45,-200,45,-200,45
117125000,-0.34744602,-121.48393,-200,45,-200,45,-200,45
117187500,-0.34749839,-121.54671,-200,45,-200,45,-200,45
117250000,-0.34786656,-121.63197,-200,45,-200,45,-200,45
117312500,-0.3503356,-121.70653,-200,45,-200,45,-200,45
117375000,-0.34892017,-121.77798,-200,45,-200,45,-200,45
117437500,-0.35077626,-121.8498,-200,45,-200,45,-200,45
117500000,-0.35296905,-121.95013,-200,45,-200,45,-200,45
117562500,-0.35329062,-122.02319,-200,45,-200,45,-200,45
117625000,-0.35578099,-122.09393,-200,45,-200,45,-200,45
117687500,-0.35476303,-122.16814,-200,45,-200,45,-200,45
117750000,-0.35822991,-122.24557,-200,45,-200,45,-200,45
117812500,-0.35917854,-122.33433,-200,45,-200,45,-200,45
117875000,-0.3613655,-122.40789,-200,45,-200,45,-200,45
117937500,-0.36204118,-122.49367,-200,45,-200,45,-200,45
118000000,-0.36292779,-122.56836,-200,45,-200,45,-200,45
118062500,-0.363989,-122.65754,-200,45,-200,45,-200,45
118125000,-0.36668232,-122.72767,-200,45,-200,45,-200,45
118187500,-0.36634675,-122.80296,-200,45,-200,45,-200,45
118250000,-0.36808944,-122.88408,-200,45,-200,45,-200,45
118312500,-0.37108257,-122.96375,-200,45,-200,45,-200,45
118375000,-0.37113199,-123.04246,-200,45,-200,45,-200,45
118437500,-0.37453073,-123.12307,-200,45,-200,45,-200,45
118500000,-0.37468657,-123.20428,-200,45,-200,45,-200,45
118562500,-0.37599349,-123.28083,-200,45,-200,45,-200,45
118625000,-0.37649891,-123.37248,-200,45,-200,45,-200,45
118687500,-0.37775183,-123.44175,-200,45,-200,45,-200,45
118750000,-0.37819505,-123.51949,-200,45,-200,45,-200,45
118812500,-0.37898314,-123.61388,-200,45,-200,45,-200,45
118875000,-0.38101548,-123.69623,-200,45,-200,45,-200,45
118937500,-0.38197196,-123.76937,-200,45,-200,45,-200,45
119000000,-0.38414428,-123.85134,-200,45,-200,45,-200,45
119062500,-0.38374621,-123.94163,-200,45,-200,45,-200,45
119125000,-0.3868337,-124.03912,-200,45,-200,45,-200,45
119187500,-0.38967389,-124.11788,-200,45,-200,45,-200,45
119250000,-0.389963,-124.20349,-200,45,-200,45,-200,45
119312500,-0.39068788,-124.29091,-200,45,-200,45,-200,45
119375000,-0.39311501,-124.36349,-200,45,-200,45,-200,45
119437500,-0.39595881,-124.46254,-200,45,-200,45,-200,45
119500000,-0.39894393,-124.53172,-200,45,-200,45,-200,45
119562500,-0.39896071,-124.60974,-200,45,-200,45,-200,45
119625000,-0.40219688,-124.69779,-200,45,-200,45,-200,45
119687500,-0.40333423,-124.78613,-200,45,-200,45,-200,45
119750000,-0.40458193,-124.8599,-200,45,-200,45,-200,45
119812500,-0.40723592,-124.95348,-200,45,-200,45,-200,45
119875000,-0.40949327,-125.04204,-200,45,-200,45,-200,45
119937500,-0.41162369,-125.11967,-200,45,-200,45,-200,45
120000000,-0.41311976,-125.20232,-200,45,-200,45,-200,45
120062500,-0.41439292,-125.29626,-200,45,-200,45,-200,45
120125000,-0.41567507,-125.37209,-200,45,-200,45,-200,45
120187500,-0.41774637,-125.46333,-200,45,-200,45,-200,45
120250000,-0.42091504,-125.54451,-200,45,-200,45,-200,45
120312500,-0.41830671,-125.63453,-200,45,-200,45,-200,45
120375000,-0.42181814,-125.71651,-200,45,-200,45,-200,45
120437500,-0.42221126,-125.8026,-200,45,-200,45,-200,45
120500000,-0.42554694,-125.89602,-200,45,-200,45,-200,45
120562500,-0.42781702,-125.98426,-200,45,-200,45,-200,45
120625000,-0.43005532,-126.06187,-200,45,-200,45,-200,45
120687500,-0.43238202,-126.1603,-200,45,-200,45,-200,45
120750000,-0.43255195,-126.24202,-200,45,-200,45,-200,45
120812500,-0.43577304,-126.33301,-200,45,-200,45,-200,45
120875000,-0.43814081,-126.43903,-200,45,-200,45,-200,45
120937500,-0.44075805,-126.51558,-200,45,-200,45,-200,45
121000000,-0.44251683,-126.60455,-200,45,-200,45,-200,45
121062500,-0.44458374,-126.69511,-200,45,-200,45,-200,45
121125000,-0.44766784,-126.77965,-200,45,-200,45,-200,45
121187500,-0.44796368,-126.86955,-200,45,-200,45,-200,45
121250000,-0.45261782,-126.95627,-200,45,-200,45,-200,45
121312500,-0.45519921,-127.05047,-200,45,-200,45,-200,45
121375000,-0.45769191,-127.14088,-200,45,-200,45,-200,45
121437500,-0.4587357,-127.23031,-200,45,-200,45,-200,45
121500000,-0.46243617,-127.31877,-200,45,-200,45,-200,45
121562500,-0.46445134,-127.40977,-200,45,-200,45,-200,45
121625000,-0.46539757,-127.49711,-200,45,-200,45,-200,45
121687500,-0.46784255,-127.58472,-200,45,-200,45,-200,45
121750000,-0.47276491,-127.67715,-200,45,-200,45,-200,45
121812500,-0.47564453,-127.76572,-200,45,-200,45,-200,45
121875000,-0.47637475,-127.8537,-200,45,-200,45,-200,45
121937500,-0.48023289,-127.94461,-200,45,-200,45,-200,45
122000000,-0.4814755,-128.03737,-200,45,-200,45,-200,45
122062500,-0.48357353,-128.1275,-200,45,-200,45,-200,45
122125000,-0.4864544,-128.21727,-200,45,-200,45,-200,45
122187500,-0.48917288,-128.30876,-200,45,-200,45,-200,45
122250000,-0.49198368,-128.40007,-200,45,-200,45,-200,45
122312500,-0.49344692,-128.49016,-200,45,-200,45,-200,45
122375000,-0.49816543,-128.58369,-200,45,-200,45,-200,45
122437500,-0.49872673,-128.67038,-200,45,-200,45,-200,45
122500000,-0.50088584,-128.76503,-200,45,-200,45,-200,45
122562500,-0.50482053,-128.85817,-200,45,-200,45,-200,45
122625000,-0.50457191,-128.94691,-200,45,-200,45,-200,45
122687500,-0.50669438,-129.05106,-200,45,-200,45,-200,45
122750000,-0.51149428,-129.1366,-200,45,-200,45,-200,45
122812500,-0.51196069,-129.23851,-200,45,-200,45,-200,45
122875000,-0.51518977,-129.33064,-200,45,-200,45,-200,45
122937500,-0.51823974,-129.41904,-200,45,-200,45,-200,45
123000000,-0.5208171,-129.51979,-200,45,-200,45,-200,45
123062500,-0.52146608,-129.6201,-200,45,-200,45,-200,45
123125000,-0.52612299,-129.71117,-200,45,-200,45,-200,45
123187500,-0.52656239,-129.81477,-200,45,-200,45,-200,45
123250000,-0.53078741,-129.90413,-200,45,-200,45,-200,45
123312500,-0.53388888,-130.01526,-200,45,-200,45,-200,45
123375000,-0.53574663,-130.09508,-200,45,-200,45,-200,45
123437500,-0.53754979,-130.19427,-200,45,-200,45,-200,45
123500000,-0.53975904,-130.29938,-200,45,-200,45,-200,45
123562500,-0.54303533,-130.4052,-200,45,-200,45,-200,45
123625000,-0.54574376,-130.49818,-200,45,-200,45,-200,45
123687500,-0.54704273,-130.59969,-200,45,-200,45,-200,45
123750000,-0.55197805,-130.6933,-200,45,-200,45,-200,45
123812500,-0.55357271,-130.80028,-200,45,-200,45,-200,45
123875000,-0.556988,-130.90796,-200,45,-200,45,-200,45
123937500,-0.55897045,-131.00623,-200,45,-200,45,-200,45
124000000,-0.5624361,-131.10667,-200,45,-200,45,-200,45
124062500,-0.56381708,-131.21803,-200,45,-200,45,-200,45
124125000,-0.56769073,-131.31784,-200,45,-200,45,-200,45
124187500,-0.57037842,-131.42117,-200,45,-200,45,-200,45
124250000,-0.57422328,-131.54079,-200,45,-200,45,-200,45
124312500,-0.57630694,-131.62729,-200,45,-200,45,-200,45
124375000,-0.58075887,-131.74504,-200,45,-200,45,-200,45
124437500,-0.58499777,-131.85095,-200,45,-200,45,-200,45
124500000,-0.58797824,-131.96382,-200,45,-200,45,-200,45
124562500,-0.59213072,-132.06847,-200,45,-200,45,-200,45
124625000,-0.5949825,-132.16611,-200,45,-200,45,-200,45
124687500,-0.59857821,-132.27177,-200,45,-200,45,-200,45
124750000,-0.60314816,-132.38602,-200,45,-200,45,-200,45
124812500,-0.60688406,-132.48438,-200,45,-200,45,-200,45
124875000,-0.60926884,-132.59969,-200,45,-200,45,-200,45
124937500,-0.6136356,-132.70183,-200,45,-200,45,-200,45
125000000,-0.61789215,-132.80568,-200,45,-200,45,-200,45
125062500,-0.62072688,-132.91277,-200,45,-200,45,-200,45
125125000,-0.62521464,-133.01884,-200,45,-200,45,-200,45
125187500,-0.62842178,-133.13206,-200,45,-200,45,-200,45
125250000,-0.63182342,-133.25082,-200,45,-200,45,-200,45
125312500,-0.63581151,-133.36301,-200,45,-200,45,-200,45
125375000,-0.64211369,-133.47209,-200,45,-200,45,-200,45
125437500,-0.64477801,-133.58502,-200,45,-200,45,-200,45
125500000,-0.65063334,-133.69714,-200,45,-200,45,-200,45
125562500,-0.65377045,-133.82141,-200,45,-200,45,-200,45
125625000,-0.65896386,-133.93103,-200,45,-200,45,-200,45
125687500,-0.66143346,-134.04619,-200,45,-200,45,-200,45
125750000,-0.66545391,-134.17183,-200,45,-200,45,-200,45
125812500,-0.67235827,-134.27963,-200,45,-200,45,-200,45
125875000,-0.67571872,-134.39433,-200,45,-200,45,-200,45
125937500,-0.68186176,-134.50142,-200,45,-200,45,-200,45
126000000,-0.68655413,-134.62578,-200,45,-200,45,-200,45
126062500,-0.69216025,-134.73737,-200,45,-200,45,-200,45
126125000,-0.69722944,-134.84566,-200,45,-200,45,-200,45
126187500,-0.70305932,-134.96222,-200,45,-200,45,-200,45
126250000,-0.70815688,-135.08237,-200,45,-200,45,-200,45
126312500,-0.71356559,-135.19989,-200,45,-200,45,-200,45
126375000,-0.71816665,-135.31781,-200,45,-200,45,-200,45
126437500,-0.72381997,-135.41927,-200,45,-200,45,-200,45
126500000,-0.72895533,-135.54332,-200,45,-200,45,-200,45
126562500,-0.73511094,-135.65927,-200,45,-200,45,-200,45
126625000,-0.73926705,-135.76828,-200,45,-200,45,-200,45
126687500,-0.74576604,-135.8871,-200,45,-200,45,-200,45
126750000,-0.74939334,-136.0076,-200,45,-200,45,-200,45
126812500,-0.75417018,-136.12563,-200,45,-200,45,-200,45
126875000,-0.76043081,-136.2336,-200,45,-200,45,-200,45
126937500,-0.76626337,-136.35677,-200,45,-200,45,-200,45
127000000,-0.77154011,-136.48244,-200,45,-200,45,-200,45
